"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Found","Column","Row","Url"
"648","insertValue","2019-03-06T04:25:23.402Z","age","18","Web","complete",,,,,,
"648","insertValue","2019-03-06T04:25:24.538Z","type","1","Web","complete",,,,,,
"648","clickButton","2019-03-06T04:25:30.943Z","B4",,"Web","complete",,,,,,
"648","goToUrl","2019-03-06T04:25:33.875Z",,,"Web","complete",,,,,,"www.webpage.com"
"648","clickButton","2019-03-06T04:25:36.766Z","B5",,"Web","complete",,,,,,
"648","insertValue","2019-03-06T04:25:41.097Z","valueX","valuex2776","Web","complete",,,,,,
"648","clickButton","2019-03-06T04:25:43.893Z","Cancel",,"Web","complete",,,,,,
"649","insertValue","2019-03-06T04:25:53.893Z","name","name2451","Web","complete",,,,,,
"649","insertValue","2019-03-06T04:25:58.261Z","surname","surname2451","Web","complete",,,,,,
"649","insertValue","2019-03-06T04:26:04.516Z","age","20","Web","complete",,,,,,
"649","insertValue","2019-03-06T04:26:12.847Z","type","4","Web","complete",,,,,,
"649","openFile","2019-03-06T04:26:21.411Z",,,"Excel","complete","Sheet1","data.xls",,,,
"649","goToUrl","2019-03-06T04:26:27.789Z",,,"Web","complete",,,,,,"www.webpage.com"
"649","insertValue","2019-03-06T04:26:34.544Z","username","Frank01","Web","complete",,,,,,
"649","insertValue","2019-03-06T04:26:46.763Z","password","LittleFrank123","Web","complete",,,,,,
"649","clickButton","2019-03-06T04:26:52.670Z","confirm",,"Web","complete",,,,,,
"649","waitResponse","2019-03-06T04:26:55.695Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"649","clickButton","2019-03-06T04:27:08.259Z","Button1",,"Web","complete",,,,,,
"649","clickButton","2019-03-06T04:27:10.728Z","B2",,"Web","complete",,,,,,
"649","insertValue","2019-03-06T04:27:12.958Z","ID","182381","Web","complete",,,,,,
"649","copy","2019-03-06T04:27:16.323Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"649","paste","2019-03-06T04:27:20.736Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"649","copy","2019-03-06T04:27:23.320Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"649","paste","2019-03-06T04:27:26.772Z","Area","Melbourne 123","Web","complete",,,,,,
"649","clickButton","2019-03-06T04:27:29.839Z","B8",,"Web","complete",,,,,,
"650","insertValue","2019-03-06T04:27:39.839Z","name","name2981","Web","complete",,,,,,
"650","insertValue","2019-03-06T04:27:48.511Z","surname","surname2981","Web","complete",,,,,,
"650","insertValue","2019-03-06T04:27:55.917Z","age","18","Web","complete",,,,,,
"650","insertValue","2019-03-06T04:28:06.723Z","type","3","Web","complete",,,,,,
"650","clickButton","2019-03-06T04:28:06.723Z","B1",,"Web","complete",,,,,,
"650","insertValue","2019-03-06T04:28:09.419Z",,"4588","Excel","complete",,,,"B","2",
"650","goToUrl","2019-03-06T04:28:12.199Z",,,"Web","complete",,,,,,"www.webpage2.com"
"650","copy","2019-03-06T04:28:22.734Z","value2","value4588","Web","complete",,,,,,
"650","paste","2019-03-06T04:28:26.181Z",,"vaue4588","Excel","complete",,,,"C","2",
"650","clickButton","2019-03-06T04:28:28.211Z","OK",,"Web","complete",,,,,,
"651","insertValue","2019-03-06T04:28:38.211Z","name","name1966","Web","complete",,,,,,
"651","insertValue","2019-03-06T04:28:40.631Z","surname","surname1966","Web","complete",,,,,,
"651","insertValue","2019-03-06T04:28:53.940Z","age","20","Web","complete",,,,,,
"651","insertValue","2019-03-06T04:28:55.329Z","type","1","Web","complete",,,,,,
"651","clickButton","2019-03-06T04:29:08.762Z","B4",,"Web","complete",,,,,,
"651","goToUrl","2019-03-06T04:29:10.646Z",,,"Web","complete",,,,,,"www.webpage.com"
"651","clickButton","2019-03-06T04:29:12.309Z","B5",,"Web","complete",,,,,,
"651","insertValue","2019-03-06T04:29:14.380Z","valueX","valuex1966","Web","complete",,,,,,
"651","clickButton","2019-03-06T04:29:17.810Z","OK",,"Web","complete",,,,,,
"652","insertValue","2019-03-06T04:29:27.810Z","name","name983","Web","complete",,,,,,
"652","insertValue","2019-03-06T04:29:36.367Z","surname","surname983","Web","complete",,,,,,
"652","insertValue","2019-03-06T04:29:41.411Z","age","25","Web","complete",,,,,,
"652","insertValue","2019-03-06T04:29:48.917Z","type","1","Web","complete",,,,,,
"652","clickButton","2019-03-06T04:29:57.937Z","B4",,"Web","complete",,,,,,
"652","openFile","2019-03-06T04:30:02.203Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"652","findValue","2019-03-06T04:30:05.403Z",,"3901","Excel","complete",,,"false",,,
"652","copy","2019-03-06T04:30:09.984Z",,"value983","Excel","complete",,,,"B","1",
"652","paste","2019-03-06T04:30:11.366Z","finalCode","vaue983","Web","complete",,,,,,
"652","clickButton","2019-03-06T04:30:13.507Z","OK",,"Web","complete",,,,,,
"653","insertValue","2019-03-06T04:30:23.507Z","name","name1241","Web","complete",,,,,,
"653","insertValue","2019-03-06T04:30:28.864Z","surname","surname1241","Web","complete",,,,,,
"653","insertValue","2019-03-06T04:30:55.304Z","age","26","Web","complete",,,,,,
"653","insertValue","2019-03-06T04:31:12.509Z","type","2","Web","complete",,,,,,
"653","clickButton","2019-03-06T04:31:16.919Z","B4",,"Web","complete",,,,,,
"653","openFile","2019-03-06T04:31:20.095Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"653","findValue","2019-03-06T04:31:23.282Z",,"3658","Excel","complete",,,"false",,,
"653","copy","2019-03-06T04:31:25.944Z",,"value1241","Excel","complete",,,,"B","1",
"653","paste","2019-03-06T04:31:29.833Z",,"vaue1241","Excel","complete",,,,"C","2",
"653","clickButton","2019-03-06T04:31:33.038Z","OK",,"Web","complete",,,,,,
"654","insertValue","2019-03-06T04:31:43.038Z","name","name1234","Web","complete",,,,,,
"654","insertValue","2019-03-06T04:31:48.725Z","surname","surname1234","Web","complete",,,,,,
"654","insertValue","2019-03-06T04:31:55.153Z","age","18","Web","complete",,,,,,
"654","insertValue","2019-03-06T04:31:56.127Z","type","4","Web","complete",,,,,,
"654","openFile","2019-03-06T04:32:08.437Z",,,"Excel","complete","Sheet1","data.xls",,,,
"654","goToUrl","2019-03-06T04:32:15.508Z",,,"Web","complete",,,,,,"www.webpage.com"
"654","insertValue","2019-03-06T04:32:21.738Z","username","Frank01","Web","complete",,,,,,
"654","insertValue","2019-03-06T04:32:29.617Z","password","LittleFrank123","Web","complete",,,,,,
"654","clickButton","2019-03-06T04:32:32.112Z","confirm",,"Web","complete",,,,,,
"654","waitResponse","2019-03-06T04:32:33.488Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"654","clickButton","2019-03-06T04:32:53.741Z","Button1",,"Web","complete",,,,,,
"654","clickButton","2019-03-06T04:32:56.941Z","B2",,"Web","complete",,,,,,
"654","insertValue","2019-03-06T04:33:00.547Z","ID","182381","Web","complete",,,,,,
"654","copy","2019-03-06T04:33:04.157Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"654","paste","2019-03-06T04:33:06.869Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"654","copy","2019-03-06T04:33:09.413Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"654","paste","2019-03-06T04:33:11.969Z","Area","Melbourne 123","Web","complete",,,,,,
"654","clickButton","2019-03-06T04:33:15.907Z","B8",,"Web","complete",,,,,,
"655","insertValue","2019-03-06T04:33:25.907Z","name","name289","Web","complete",,,,,,
"655","insertValue","2019-03-06T04:33:36.774Z","surname","surname289","Web","complete",,,,,,
"655","insertValue","2019-03-06T04:33:45.187Z","age","26","Web","complete",,,,,,
"655","insertValue","2019-03-06T04:33:55.290Z","type","4","Web","complete",,,,,,
"655","openFile","2019-03-06T04:33:55.290Z",,,"Excel","complete","Sheet1","data.xls",,,,
"655","goToUrl","2019-03-06T04:34:02.419Z",,,"Web","complete",,,,,,"www.webpage.com"
"655","insertValue","2019-03-06T04:34:08.155Z","username","Frank01","Web","complete",,,,,,
"655","insertValue","2019-03-06T04:34:18.557Z","password","LittleFrank123","Web","complete",,,,,,
"655","clickButton","2019-03-06T04:34:24.449Z","confirm",,"Web","complete",,,,,,
"655","waitResponse","2019-03-06T04:34:27.478Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"655","clickButton","2019-03-06T04:34:41.913Z","Button1",,"Web","complete",,,,,,
"655","clickButton","2019-03-06T04:34:45.155Z","B2",,"Web","complete",,,,,,
"655","insertValue","2019-03-06T04:34:47.622Z","ID","182381","Web","complete",,,,,,
"655","copy","2019-03-06T04:34:50.031Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"655","paste","2019-03-06T04:34:53.583Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"655","copy","2019-03-06T04:34:57.370Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"655","paste","2019-03-06T04:35:00.299Z","Area","Melbourne 123","Web","complete",,,,,,
"655","clickButton","2019-03-06T04:35:03.380Z","B8",,"Web","complete",,,,,,
"656","insertValue","2019-03-06T04:35:13.380Z","name","name1134","Web","complete",,,,,,
"656","insertValue","2019-03-06T04:35:23.157Z","surname","surname1134","Web","complete",,,,,,
"656","insertValue","2019-03-06T04:35:38.444Z","age","19","Web","complete",,,,,,
"656","insertValue","2019-03-06T04:35:41.743Z","type","2","Web","complete",,,,,,
"656","clickButton","2019-03-06T04:35:48.609Z","B4",,"Web","complete",,,,,,
"656","goToUrl","2019-03-06T04:35:51.429Z",,,"Web","complete",,,,,,"www.webpage.com"
"656","clickButton","2019-03-06T04:35:55.329Z","B5",,"Web","complete",,,,,,
"656","insertValue","2019-03-06T04:36:02.769Z","valueX","valuex1134","Web","complete",,,,,,
"656","clickButton","2019-03-06T04:36:04.495Z","Cancel",,"Web","complete",,,,,,
"657","insertValue","2019-03-06T04:36:14.495Z","name","name605","Web","complete",,,,,,
"657","insertValue","2019-03-06T04:36:32.877Z","surname","surname605","Web","complete",,,,,,
"657","insertValue","2019-03-06T04:36:43.171Z","age","35","Web","complete",,,,,,
"657","insertValue","2019-03-06T04:36:45.153Z","type","3","Web","complete",,,,,,
"657","clickButton","2019-03-06T04:36:58.193Z","B1",,"Web","complete",,,,,,
"657","insertValue","2019-03-06T04:37:00.904Z",,"2396","Excel","complete",,,,"B","36",
"657","goToUrl","2019-03-06T04:37:12.475Z",,,"Web","complete",,,,,,"www.webpage2.com"
"657","copy","2019-03-06T04:37:21.586Z","value2","value2396","Web","complete",,,,,,
"657","paste","2019-03-06T04:37:23.267Z","finalCode","vaue2396","Web","complete",,,,,,
"657","clickButton","2019-03-06T04:37:26.421Z","OK",,"Web","complete",,,,,,
"658","insertValue","2019-03-06T04:37:36.421Z","name","name2382","Web","complete",,,,,,
"658","insertValue","2019-03-06T04:37:43.610Z","surname","surname2382","Web","complete",,,,,,
"658","insertValue","2019-03-06T04:38:01.390Z","age","20","Web","complete",,,,,,
"658","insertValue","2019-03-06T04:38:12.598Z","type","2","Web","complete",,,,,,
"658","clickButton","2019-03-06T04:38:18.452Z","B4",,"Web","complete",,,,,,
"658","goToUrl","2019-03-06T04:38:21.656Z",,,"Web","complete",,,,,,"www.webpage.com"
"658","clickButton","2019-03-06T04:38:25.264Z","B5",,"Web","complete",,,,,,
"658","insertValue","2019-03-06T04:38:33.266Z","valueX","valuex2382","Web","complete",,,,,,
"658","clickButton","2019-03-06T04:38:38.073Z","OK",,"Web","complete",,,,,,
"659","insertValue","2019-03-06T04:38:48.073Z","name","name299","Web","complete",,,,,,
"659","insertValue","2019-03-06T04:39:02.340Z","surname","surname299","Web","complete",,,,,,
"659","insertValue","2019-03-06T04:39:13.706Z","age","28","Web","complete",,,,,,
"659","insertValue","2019-03-06T04:39:23.099Z","type","4","Web","complete",,,,,,
"659","openFile","2019-03-06T04:39:32.403Z",,,"Excel","complete","Sheet1","data.xls",,,,
"659","goToUrl","2019-03-06T04:39:51.959Z",,,"Web","complete",,,,,,"www.webpage.com"
"659","insertValue","2019-03-06T04:39:59.644Z","username","Frank01","Web","complete",,,,,,
"659","insertValue","2019-03-06T04:40:22.028Z","password","LittleFrank123","Web","complete",,,,,,
"659","clickButton","2019-03-06T04:40:24.604Z","confirm",,"Web","complete",,,,,,
"659","waitResponse","2019-03-06T04:40:28.564Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"659","clickButton","2019-03-06T04:40:42.895Z","Button1",,"Web","complete",,,,,,
"659","clickButton","2019-03-06T04:40:47.923Z","B2",,"Web","complete",,,,,,
"659","insertValue","2019-03-06T04:40:50.536Z","ID","182381","Web","complete",,,,,,
"659","copy","2019-03-06T04:40:54.569Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"659","paste","2019-03-06T04:40:56.616Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"659","copy","2019-03-06T04:40:59.687Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"659","paste","2019-03-06T04:41:03.320Z","Area","Melbourne 123","Web","complete",,,,,,
"659","clickButton","2019-03-06T04:41:04.563Z","B8",,"Web","complete",,,,,,
"660","insertValue","2019-03-06T04:41:14.563Z","name","name830","Web","complete",,,,,,
"660","insertValue","2019-03-06T04:41:27.803Z","surname","surname830","Web","complete",,,,,,
"660","insertValue","2019-03-06T04:41:38.420Z","age","25","Web","complete",,,,,,
"660","insertValue","2019-03-06T04:41:40.316Z","type","1","Web","complete",,,,,,
"660","clickButton","2019-03-06T04:41:41.014Z","B4",,"Web","complete",,,,,,
"660","goToUrl","2019-03-06T04:41:44.400Z",,,"Web","complete",,,,,,"www.webpage.com"
"660","clickButton","2019-03-06T04:41:48.147Z","B5",,"Web","complete",,,,,,
"660","insertValue","2019-03-06T04:42:02.513Z","valueX","valuex830","Web","complete",,,,,,
"660","clickButton","2019-03-06T04:42:05.801Z","OK",,"Web","complete",,,,,,
"661","insertValue","2019-03-06T04:42:15.801Z","name","name1139","Web","complete",,,,,,
"661","insertValue","2019-03-06T04:42:19.290Z","surname","surname1139","Web","complete",,,,,,
"661","insertValue","2019-03-06T04:42:30.408Z","age","19","Web","complete",,,,,,
"661","insertValue","2019-03-06T04:42:33.132Z","type","3","Web","complete",,,,,,
"661","clickButton","2019-03-06T04:42:33.132Z","B1",,"Web","complete",,,,,,
"661","insertValue","2019-03-06T04:42:37.367Z",,"1189","Excel","complete",,,,"B","33",
"661","goToUrl","2019-03-06T04:42:40.458Z",,,"Web","complete",,,,,,"www.webpage2.com"
"661","copy","2019-03-06T04:42:40.458Z","value2","value1189","Web","complete",,,,,,
"661","paste","2019-03-06T04:42:44.186Z",,"vaue1189","Excel","complete",,,,"C","2",
"661","paste","2019-03-06T04:42:46.162Z","finalCode","vaue1189","Web","complete",,,,,,
"661","clickButton","2019-03-06T04:42:48.299Z","OK",,"Web","complete",,,,,,
"662","insertValue","2019-03-06T04:42:58.299Z","name","name1813","Web","complete",,,,,,
"662","insertValue","2019-03-06T04:43:04.504Z","surname","surname1813","Web","complete",,,,,,
"662","insertValue","2019-03-06T04:43:11.083Z","age","37","Web","complete",,,,,,
"662","insertValue","2019-03-06T04:43:26.899Z","type","4","Web","complete",,,,,,
"662","openFile","2019-03-06T04:43:36.023Z",,,"Excel","complete","Sheet1","data.xls",,,,
"662","goToUrl","2019-03-06T04:43:53.174Z",,,"Web","complete",,,,,,"www.webpage.com"
"662","insertValue","2019-03-06T04:44:09.805Z","username","Frank01","Web","complete",,,,,,
"662","insertValue","2019-03-06T04:44:25.126Z","password","LittleFrank123","Web","complete",,,,,,
"662","clickButton","2019-03-06T04:44:37.597Z","confirm",,"Web","complete",,,,,,
"662","waitResponse","2019-03-06T04:44:40.698Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"662","clickButton","2019-03-06T04:44:50.738Z","Button1",,"Web","complete",,,,,,
"662","clickButton","2019-03-06T04:44:52.491Z","B2",,"Web","complete",,,,,,
"662","insertValue","2019-03-06T04:44:54.678Z","ID","182381","Web","complete",,,,,,
"662","copy","2019-03-06T04:44:57.928Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"662","paste","2019-03-06T04:45:00.841Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"662","copy","2019-03-06T04:45:03.874Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"662","paste","2019-03-06T04:45:06.581Z","Area","Melbourne 123","Web","complete",,,,,,
"662","clickButton","2019-03-06T04:45:09.414Z","B8",,"Web","complete",,,,,,
"663","insertValue","2019-03-06T04:45:19.414Z","name","name2701","Web","complete",,,,,,
"663","insertValue","2019-03-06T04:45:31.666Z","surname","surname2701","Web","complete",,,,,,
"663","insertValue","2019-03-06T04:45:34.159Z","age","37","Web","complete",,,,,,
"663","insertValue","2019-03-06T04:45:48.321Z","type","1","Web","complete",,,,,,
"663","clickButton","2019-03-06T04:45:48.979Z","B4",,"Web","complete",,,,,,
"663","openFile","2019-03-06T04:45:51.429Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"663","findValue","2019-03-06T04:45:54.839Z",,"1944","Excel","complete",,,"true",,,
"663","copy","2019-03-06T04:45:58.738Z",,"value2701","Excel","complete",,,,"B","1",
"663","paste","2019-03-06T04:46:02.356Z","finalCode","vaue2701","Web","complete",,,,,,
"663","clickButton","2019-03-06T04:46:04.315Z","OK",,"Web","complete",,,,,,
"664","insertValue","2019-03-06T04:46:14.315Z","name","name1895","Web","complete",,,,,,
"664","insertValue","2019-03-06T04:46:28.083Z","surname","surname1895","Web","complete",,,,,,
"664","insertValue","2019-03-06T04:46:32.631Z","age","25","Web","complete",,,,,,
"664","insertValue","2019-03-06T04:46:38.559Z","type","1","Web","complete",,,,,,
"664","clickButton","2019-03-06T04:46:48.807Z","B4",,"Web","complete",,,,,,
"664","goToUrl","2019-03-06T04:46:50.098Z",,,"Web","complete",,,,,,"www.webpage.com"
"664","clickButton","2019-03-06T04:46:53.674Z","B5",,"Web","complete",,,,,,
"664","insertValue","2019-03-06T04:47:03.425Z","valueX","valuex1895","Web","complete",,,,,,
"664","clickButton","2019-03-06T04:47:06.421Z","Cancel",,"Web","complete",,,,,,
"665","insertValue","2019-03-06T04:47:16.421Z","name","name2563","Web","complete",,,,,,
"665","insertValue","2019-03-06T04:47:23.579Z","surname","surname2563","Web","complete",,,,,,
"665","insertValue","2019-03-06T04:47:37.946Z","age","27","Web","complete",,,,,,
"665","insertValue","2019-03-06T04:47:42.208Z","type","1","Web","complete",,,,,,
"665","clickButton","2019-03-06T04:47:53.106Z","B4",,"Web","complete",,,,,,
"665","openFile","2019-03-06T04:47:57.108Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"665","findValue","2019-03-06T04:47:59.754Z",,"1239","Excel","complete",,,"false",,,
"665","copy","2019-03-06T04:48:00.703Z",,"value2563","Excel","complete",,,,"B","1",
"665","paste","2019-03-06T04:48:03.227Z","finalCode","vaue2563","Web","complete",,,,,,
"665","clickButton","2019-03-06T04:48:07.993Z","Cancel",,"Web","complete",,,,,,
"666","insertValue","2019-03-06T04:48:17.993Z","name","name429","Web","complete",,,,,,
"666","insertValue","2019-03-06T04:48:22.401Z","surname","surname429","Web","complete",,,,,,
"666","insertValue","2019-03-06T04:48:32.884Z","age","26","Web","complete",,,,,,
"666","insertValue","2019-03-06T04:48:44.000Z","type","2","Web","complete",,,,,,
"666","clickButton","2019-03-06T04:48:50.153Z","B4",,"Web","complete",,,,,,
