"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Column","Row","Sheet","FileName","Url","Found"
"478","clickButton","2019-03-05T18:02:14.117Z","OK",,"Web","complete",,,,,,
"479","insertValue","2019-03-05T18:02:24.117Z","value1","value1524","Web","complete",,,,,,
"479","insertValue","2019-03-05T18:02:40.596Z","code","20","Web","complete",,,,,,
"479","clickButton","2019-03-05T18:02:43.573Z","B7",,"Web","complete",,,,,,
"479","goToUrl","2019-03-05T18:02:46.311Z",,,"Web","complete",,,,,"www.webpage2.com",
"479","clickButton","2019-03-05T18:02:56.405Z","open",,"Web","complete",,,,,,
"479","copy","2019-03-05T18:03:00.498Z","code","20","Web","complete",,,,,,
"479","paste","2019-03-05T18:03:03.517Z","name","20","Excel","complete","B","633",,,,
"479","clickButton","2019-03-05T18:03:06.177Z","cancel",,"Web","complete",,,,,,
"479","clickButton","2019-03-05T18:03:09.564Z","OK",,"Web","complete",,,,,,
"480","insertValue","2019-03-05T18:03:19.564Z","value1","value1346","Web","complete",,,,,,
"480","insertValue","2019-03-05T18:03:26.006Z","code","22","Web","complete",,,,,,
"480","clickButton","2019-03-05T18:03:34.961Z","B6",,"Web","complete",,,,,,
"480","goToUrl","2019-03-05T18:03:38.373Z",,,"Web","complete",,,,,"www.webpage2.com",
"480","clickButton","2019-03-05T18:03:38.373Z","open",,"Web","complete",,,,,,
"480","openFile","2019-03-05T18:03:41.586Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"480","findValue","2019-03-05T18:03:44.982Z",,"name122","Excel","complete",,,,,,"false"
"480","goToUrl","2019-03-05T18:03:48.777Z",,,"Web","complete",,,,,"www.webpage.com",
"480","clickButton","2019-03-05T18:03:54.943Z","OK",,"Web","complete",,,,,,
"481","insertValue","2019-03-05T18:04:04.943Z","value1","value1151","Web","complete",,,,,,
"481","insertValue","2019-03-05T18:04:14.547Z","code","27","Web","complete",,,,,,
"481","clickButton","2019-03-05T18:04:19.699Z","B6",,"Web","complete",,,,,,
"481","goToUrl","2019-03-05T18:04:21.894Z",,,"Web","complete",,,,,"www.webpage2.com",
"481","clickButton","2019-03-05T18:04:35.131Z","open",,"Web","complete",,,,,,
"481","openFile","2019-03-05T18:04:38.087Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"481","findValue","2019-03-05T18:04:40.518Z",,"name1821","Excel","complete",,,,,,"true"
"481","clickButton","2019-03-05T18:04:42.627Z","cancel",,"Web","complete",,,,,,
"481","clickButton","2019-03-05T18:04:44.529Z","OK",,"Web","complete",,,,,,
"482","insertValue","2019-03-05T18:04:54.529Z","value1","value1428","Web","complete",,,,,,
"482","insertValue","2019-03-05T18:05:00.394Z","code","21","Web","complete",,,,,,
"482","clickButton","2019-03-05T18:05:04.498Z","B6",,"Web","complete",,,,,,
"482","clickButton","2019-03-05T18:05:07.748Z","open",,"Web","complete",,,,,,
"482","openFile","2019-03-05T18:05:11.277Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"482","findValue","2019-03-05T18:05:14.518Z",,"name554","Excel","complete",,,,,,"false"
"482","clickButton","2019-03-05T18:05:15.974Z","add",,"Web","complete",,,,,,
"482","clickButton","2019-03-05T18:05:16.850Z","OK",,"Web","complete",,,,,,
"483","insertValue","2019-03-05T18:05:26.850Z","value1","value1782","Web","complete",,,,,,
"483","insertValue","2019-03-05T18:05:32.389Z","code","23","Web","complete",,,,,,
"483","clickButton","2019-03-05T18:05:47.575Z","B6",,"Web","complete",,,,,,
"483","clickButton","2019-03-05T18:05:50.671Z","open",,"Web","complete",,,,,,
"483","copy","2019-03-05T18:05:53.233Z","code","23","Web","complete",,,,,,
"483","paste","2019-03-05T18:05:56.408Z","name","23","Excel","complete","B","1443",,,,
"483","clickButton","2019-03-05T18:06:00.190Z","add",,"Web","complete",,,,,,
"483","clickButton","2019-03-05T18:06:01.645Z","OK",,"Web","complete",,,,,,
"484","insertValue","2019-03-05T18:06:11.645Z","value1","value1134","Web","complete",,,,,,
"484","insertValue","2019-03-05T18:06:15.163Z","code","22","Web","complete",,,,,,
"484","clickButton","2019-03-05T18:06:15.163Z","B6",,"Web","complete",,,,,,
"484","clickButton","2019-03-05T18:06:17.982Z","open",,"Web","complete",,,,,,
"484","copy","2019-03-05T18:06:19.851Z","code","22","Web","complete",,,,,,
"484","paste","2019-03-05T18:06:22.355Z","name","22","Excel","complete","B","107",,,,
"484","clickButton","2019-03-05T18:06:25.043Z","add",,"Web","complete",,,,,,
"484","clickButton","2019-03-05T18:06:26.993Z","OK",,"Web","complete",,,,,,
"485","insertValue","2019-03-05T18:06:36.993Z","value1","value64","Web","complete",,,,,,
"485","insertValue","2019-03-05T18:06:45.757Z","code","26","Web","complete",,,,,,
"485","clickButton","2019-03-05T18:06:45.757Z","B7",,"Web","complete",,,,,,
"485","clickButton","2019-03-05T18:06:47.715Z","open",,"Web","complete",,,,,,
"485","copy","2019-03-05T18:06:49.555Z","code","26","Web","complete",,,,,,
"485","paste","2019-03-05T18:06:52.787Z","name","26","Excel","complete","B","1831",,,,
"485","goToUrl","2019-03-05T18:06:57.014Z",,,"Web","complete",,,,,"www.webpage.com",
"485","clickButton","2019-03-05T18:06:57.172Z","OK",,"Web","complete",,,,,,
"486","insertValue","2019-03-05T18:07:07.172Z","value1","value197","Web","complete",,,,,,
"486","insertValue","2019-03-05T18:07:19.273Z","code","24","Web","complete",,,,,,
"486","clickButton","2019-03-05T18:07:36.031Z","B6",,"Web","complete",,,,,,
"486","goToUrl","2019-03-05T18:07:39.160Z",,,"Web","complete",,,,,"www.webpage2.com",
"486","clickButton","2019-03-05T18:07:46.050Z","open",,"Web","complete",,,,,,
"486","openFile","2019-03-05T18:07:49.350Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"486","findValue","2019-03-05T18:07:52.476Z",,"name1548","Excel","complete",,,,,,"true"
"486","clickButton","2019-03-05T18:07:56.394Z","cancel",,"Web","complete",,,,,,
"486","clickButton","2019-03-05T18:07:59.577Z","OK",,"Web","complete",,,,,,
"487","insertValue","2019-03-05T18:08:09.577Z","value1","value1083","Web","complete",,,,,,
"487","insertValue","2019-03-05T18:08:17.100Z","code","21","Web","complete",,,,,,
"487","clickButton","2019-03-05T18:08:22.728Z","B7",,"Web","complete",,,,,,
"487","goToUrl","2019-03-05T18:08:27.079Z",,,"Web","complete",,,,,"www.webpage2.com",
"487","clickButton","2019-03-05T18:08:27.079Z","open",,"Web","complete",,,,,,
"487","openFile","2019-03-05T18:08:29.470Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"487","copy","2019-03-05T18:08:31.925Z","code","21","Web","complete",,,,,,
"487","paste","2019-03-05T18:08:35.441Z","name","21","Excel","complete","B","1373",,,,
"487","goToUrl","2019-03-05T18:08:37.776Z",,,"Web","complete",,,,,"www.webpage.com",
"487","clickButton","2019-03-05T18:08:52.144Z","OK",,"Web","complete",,,,,,
"488","insertValue","2019-03-05T18:09:02.144Z","value1","value1900","Web","complete",,,,,,
"488","insertValue","2019-03-05T18:09:11.802Z","code","18","Web","complete",,,,,,
"488","clickButton","2019-03-05T18:09:24.657Z","B7",,"Web","complete",,,,,,
"488","clickButton","2019-03-05T18:09:27.640Z","open",,"Web","complete",,,,,,
"488","openFile","2019-03-05T18:09:31.539Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"488","copy","2019-03-05T18:09:35.508Z","code","18","Web","complete",,,,,,
"488","paste","2019-03-05T18:09:38.106Z","name","18","Excel","complete","B","1957",,,,
"488","goToUrl","2019-03-05T18:09:42.709Z",,,"Web","complete",,,,,"www.webpage.com",
"488","clickButton","2019-03-05T18:09:51.974Z","OK",,"Web","complete",,,,,,
"489","insertValue","2019-03-05T18:10:01.974Z","value1","value998","Web","complete",,,,,,
"489","insertValue","2019-03-05T18:10:14.582Z","code","29","Web","complete",,,,,,
"489","clickButton","2019-03-05T18:10:14.582Z","B6",,"Web","complete",,,,,,
"489","clickButton","2019-03-05T18:10:17.747Z","open",,"Web","complete",,,,,,
"489","copy","2019-03-05T18:10:21.316Z","code","29","Web","complete",,,,,,
"489","paste","2019-03-05T18:10:23.056Z","name","29","Excel","complete","B","1154",,,,
"489","clickButton","2019-03-05T18:10:28.497Z","cancel",,"Web","complete",,,,,,
"489","clickButton","2019-03-05T18:10:31.707Z","OK",,"Web","complete",,,,,,
"490","insertValue","2019-03-05T18:10:41.707Z","value1","value682","Web","complete",,,,,,
"490","insertValue","2019-03-05T18:10:46.542Z","code","20","Web","complete",,,,,,
"490","clickButton","2019-03-05T18:10:49.829Z","B7",,"Web","complete",,,,,,
"490","clickButton","2019-03-05T18:10:52.912Z","open",,"Web","complete",,,,,,
"490","copy","2019-03-05T18:10:58.491Z","code","20","Web","complete",,,,,,
"490","paste","2019-03-05T18:10:59.958Z","name","20","Excel","complete","B","1376",,,,
"490","goToUrl","2019-03-05T18:11:03.495Z",,,"Web","complete",,,,,"www.webpage.com",
"490","clickButton","2019-03-05T18:11:09.685Z","OK",,"Web","complete",,,,,,
"491","insertValue","2019-03-05T18:11:19.685Z","value1","value1904","Web","complete",,,,,,
"491","insertValue","2019-03-05T18:11:22.184Z","code","24","Web","complete",,,,,,
"491","clickButton","2019-03-05T18:11:41.484Z","B6",,"Web","complete",,,,,,
"491","clickButton","2019-03-05T18:11:44.510Z","open",,"Web","complete",,,,,,
"491","openFile","2019-03-05T18:11:48.168Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"491","findValue","2019-03-05T18:11:50.955Z",,"name249","Excel","complete",,,,,,"false"
"491","clickButton","2019-03-05T18:11:53.447Z","cancel",,"Web","complete",,,,,,
"491","clickButton","2019-03-05T18:11:53.940Z","OK",,"Web","complete",,,,,,
"492","insertValue","2019-03-05T18:12:03.940Z","value1","value77","Web","complete",,,,,,
"492","insertValue","2019-03-05T18:12:03.940Z","code","23","Web","complete",,,,,,
"492","clickButton","2019-03-05T18:12:10.481Z","B6",,"Web","complete",,,,,,
"492","clickButton","2019-03-05T18:12:12.245Z","open",,"Web","complete",,,,,,
"492","copy","2019-03-05T18:12:15.862Z","code","23","Web","complete",,,,,,
"492","paste","2019-03-05T18:12:17.012Z","name","23","Excel","complete","B","735",,,,
"492","clickButton","2019-03-05T18:12:20.791Z","add",,"Web","complete",,,,,,
"492","clickButton","2019-03-05T18:12:24.490Z","OK",,"Web","complete",,,,,,
"493","insertValue","2019-03-05T18:12:34.490Z","value1","value237","Web","complete",,,,,,
"493","insertValue","2019-03-05T18:12:44.757Z","code","24","Web","complete",,,,,,
"493","clickButton","2019-03-05T18:12:50.927Z","B7",,"Web","complete",,,,,,
"493","clickButton","2019-03-05T18:12:51.811Z","open",,"Web","complete",,,,,,
"493","openFile","2019-03-05T18:12:56.121Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"493","findValue","2019-03-05T18:12:58.031Z",,"name1454","Excel","complete",,,,,,"false"
"493","clickButton","2019-03-05T18:13:00.683Z","cancel",,"Web","complete",,,,,,
"493","clickButton","2019-03-05T18:13:02.541Z","OK",,"Web","complete",,,,,,
"494","insertValue","2019-03-05T18:13:12.541Z","value1","value1674","Web","complete",,,,,,
"494","insertValue","2019-03-05T18:13:22.197Z","code","18","Web","complete",,,,,,
"494","clickButton","2019-03-05T18:13:26.936Z","B6",,"Web","complete",,,,,,
"494","goToUrl","2019-03-05T18:13:29.752Z",,,"Web","complete",,,,,"www.webpage2.com",
"494","clickButton","2019-03-05T18:13:39.204Z","open",,"Web","complete",,,,,,
"494","openFile","2019-03-05T18:13:41.074Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"494","findValue","2019-03-05T18:13:44.399Z",,"name1482","Excel","complete",,,,,,"true"
"494","goToUrl","2019-03-05T18:13:47.052Z",,,"Web","complete",,,,,"www.webpage.com",
"494","clickButton","2019-03-05T18:13:54.038Z","OK",,"Web","complete",,,,,,
"495","insertValue","2019-03-05T18:14:04.038Z","value1","value1970","Web","complete",,,,,,
"495","insertValue","2019-03-05T18:14:15.115Z","code","24","Web","complete",,,,,,
"495","clickButton","2019-03-05T18:14:29.205Z","B7",,"Web","complete",,,,,,
"495","clickButton","2019-03-05T18:14:30.921Z","open",,"Web","complete",,,,,,
"495","openFile","2019-03-05T18:14:33.061Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"495","copy","2019-03-05T18:14:35.956Z","code","24","Web","complete",,,,,,
"495","paste","2019-03-05T18:14:37.473Z","name","24","Excel","complete","B","1680",,,,
"495","goToUrl","2019-03-05T18:14:38.457Z",,,"Web","complete",,,,,"www.webpage.com",
"495","clickButton","2019-03-05T18:14:42.960Z","OK",,"Web","complete",,,,,,
"496","insertValue","2019-03-05T18:14:52.960Z","value1","value71","Web","complete",,,,,,
"496","insertValue","2019-03-05T18:15:04.822Z","code","26","Web","complete",,,,,,
"496","clickButton","2019-03-05T18:15:16.093Z","B7",,"Web","complete",,,,,,
"496","goToUrl","2019-03-05T18:15:20.792Z",,,"Web","complete",,,,,"www.webpage2.com",
"496","clickButton","2019-03-05T18:15:37.858Z","open",,"Web","complete",,,,,,
"496","openFile","2019-03-05T18:15:41.843Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"496","copy","2019-03-05T18:15:43.689Z","code","26","Web","complete",,,,,,
"496","paste","2019-03-05T18:15:45.068Z","name","26","Excel","complete","B","755",,,,
"496","clickButton","2019-03-05T18:15:49.732Z","cancel",,"Web","complete",,,,,,
"496","clickButton","2019-03-05T18:15:53.580Z","OK",,"Web","complete",,,,,,
"497","insertValue","2019-03-05T18:16:03.580Z","value1","value278","Web","complete",,,,,,
"497","insertValue","2019-03-05T18:16:16.221Z","code","26","Web","complete",,,,,,
"497","clickButton","2019-03-05T18:16:31.512Z","B6",,"Web","complete",,,,,,
"497","clickButton","2019-03-05T18:16:33.193Z","open",,"Web","complete",,,,,,
"497","copy","2019-03-05T18:16:35.663Z","code","26","Web","complete",,,,,,
"497","paste","2019-03-05T18:16:38.268Z","name","26","Excel","complete","B","1097",,,,
"497","clickButton","2019-03-05T18:16:41.551Z","add",,"Web","complete",,,,,,
"497","clickButton","2019-03-05T18:16:46.398Z","OK",,"Web","complete",,,,,,
"498","insertValue","2019-03-05T18:16:56.398Z","value1","value619","Web","complete",,,,,,
"498","insertValue","2019-03-05T18:17:08.998Z","code","20","Web","complete",,,,,,
"498","clickButton","2019-03-05T18:17:15.380Z","B6",,"Web","complete",,,,,,
"498","goToUrl","2019-03-05T18:17:17.823Z",,,"Web","complete",,,,,"www.webpage2.com",
"498","clickButton","2019-03-05T18:17:31.067Z","open",,"Web","complete",,,,,,
"498","openFile","2019-03-05T18:17:34.234Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"498","copy","2019-03-05T18:17:37.201Z","code","20","Web","complete",,,,,,
"498","paste","2019-03-05T18:17:40.409Z","name","20","Excel","complete","B","1875",,,,
"498","goToUrl","2019-03-05T18:17:43.124Z",,,"Web","complete",,,,,"www.webpage.com",
"498","clickButton","2019-03-05T18:17:43.381Z","OK",,"Web","complete",,,,,,
"499","insertValue","2019-03-05T18:17:53.381Z","value1","value74","Web","complete",,,,,,
"499","insertValue","2019-03-05T18:18:01.985Z","code","20","Web","complete",,,,,,
"499","clickButton","2019-03-05T18:18:07.760Z","B6",,"Web","complete",,,,,,
"499","goToUrl","2019-03-05T18:18:10.069Z",,,"Web","complete",,,,,"www.webpage2.com",
"499","clickButton","2019-03-05T18:18:14.976Z","open",,"Web","complete",,,,,,
"499","copy","2019-03-05T18:18:17.560Z","code","20","Web","complete",,,,,,
"499","paste","2019-03-05T18:18:19.702Z","name","20","Excel","complete","B","1020",,,,
"499","goToUrl","2019-03-05T18:18:22.435Z",,,"Web","complete",,,,,"www.webpage.com",
"499","clickButton","2019-03-05T18:18:24.104Z","OK",,"Web","complete",,,,,,
"500","insertValue","2019-03-05T18:18:34.104Z","value1","value1429","Web","complete",,,,,,
"500","insertValue","2019-03-05T18:18:39.023Z","code","22","Web","complete",,,,,,
"500","clickButton","2019-03-05T18:18:52.166Z","B6",,"Web","complete",,,,,,
"500","goToUrl","2019-03-05T18:18:54.588Z",,,"Web","complete",,,,,"www.webpage2.com",
"500","clickButton","2019-03-05T18:19:00.136Z","open",,"Web","complete",,,,,,
"500","copy","2019-03-05T18:19:03.560Z","code","22","Web","complete",,,,,,
"500","paste","2019-03-05T18:19:05.994Z","name","22","Excel","complete","B","1646",,,,
"500","clickButton","2019-03-05T18:19:07.485Z","add",,"Web","complete",,,,,,
"500","clickButton","2019-03-05T18:19:10.033Z","OK",,"Web","complete",,,,,,
"501","insertValue","2019-03-05T18:19:20.033Z","value1","value961","Web","complete",,,,,,
"501","insertValue","2019-03-05T18:19:28.955Z","code","24","Web","complete",,,,,,
"501","clickButton","2019-03-05T18:19:45.007Z","B7",,"Web","complete",,,,,,
"501","goToUrl","2019-03-05T18:19:47.159Z",,,"Web","complete",,,,,"www.webpage2.com",
"501","clickButton","2019-03-05T18:19:54.713Z","open",,"Web","complete",,,,,,
"501","copy","2019-03-05T18:19:58.645Z","code","24","Web","complete",,,,,,
"501","paste","2019-03-05T18:20:00.750Z","name","24","Excel","complete","B","363",,,,
"501","clickButton","2019-03-05T18:20:03.887Z","add",,"Web","complete",,,,,,
"501","clickButton","2019-03-05T18:20:07.142Z","OK",,"Web","complete",,,,,,
"502","insertValue","2019-03-05T18:20:17.142Z","value1","value1157","Web","complete",,,,,,
"502","insertValue","2019-03-05T18:20:36.858Z","code","38","Web","complete",,,,,,
"502","clickButton","2019-03-05T18:20:45.767Z","B6",,"Web","complete",,,,,,
"502","clickButton","2019-03-05T18:20:48.996Z","open",,"Web","complete",,,,,,
"502","copy","2019-03-05T18:20:51.745Z","code","38","Web","complete",,,,,,
"502","paste","2019-03-05T18:20:56.298Z","name","38","Excel","complete","B","821",,,,
"502","clickButton","2019-03-05T18:20:59.141Z","add",,"Web","complete",,,,,,
"502","clickButton","2019-03-05T18:21:02.592Z","OK",,"Web","complete",,,,,,
"503","insertValue","2019-03-05T18:21:12.592Z","value1","value1849","Web","complete",,,,,,
"503","insertValue","2019-03-05T18:21:16.037Z","code","32","Web","complete",,,,,,
"503","clickButton","2019-03-05T18:21:27.293Z","B6",,"Web","complete",,,,,,
"503","goToUrl","2019-03-05T18:21:30.620Z",,,"Web","complete",,,,,"www.webpage2.com",
"503","clickButton","2019-03-05T18:21:50.060Z","open",,"Web","complete",,,,,,
"503","openFile","2019-03-05T18:21:53.186Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"503","copy","2019-03-05T18:21:56.328Z","code","32","Web","complete",,,,,,
"503","paste","2019-03-05T18:21:58.975Z","name","32","Excel","complete","B","1441",,,,
"503","clickButton","2019-03-05T18:22:00.344Z","cancel",,"Web","complete",,,,,,
"503","clickButton","2019-03-05T18:22:02.411Z","OK",,"Web","complete",,,,,,
"504","insertValue","2019-03-05T18:22:12.411Z","value1","value219","Web","complete",,,,,,
"504","insertValue","2019-03-05T18:22:21.996Z","code","30","Web","complete",,,,,,
"504","clickButton","2019-03-05T18:22:23.630Z","B7",,"Web","complete",,,,,,
"504","goToUrl","2019-03-05T18:22:26.500Z",,,"Web","complete",,,,,"www.webpage2.com",
"504","clickButton","2019-03-05T18:22:29.470Z","open",,"Web","complete",,,,,,
"504","copy","2019-03-05T18:22:32.515Z","code","30","Web","complete",,,,,,
"504","paste","2019-03-05T18:22:35.966Z","name","30","Excel","complete","B","1338",,,,
"504","clickButton","2019-03-05T18:22:39.783Z","add",,"Web","complete",,,,,,
"504","clickButton","2019-03-05T18:22:43.035Z","OK",,"Web","complete",,,,,,
"505","insertValue","2019-03-05T18:22:53.035Z","value1","value811","Web","complete",,,,,,
