"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Key","ref","Sheet","FileName","Column","Row","Url","FilePath","FileExtension","NameFile","Found"
"790","copy","2019-03-08T06:45:08.715Z",,"value338","Excel","complete",,,,,"B","45",,,,,
"790","paste","2019-03-08T06:45:11.187Z","Special code","value338","Web","complete",,,,,,,,,,,
"790","paste","2019-03-08T06:45:13.313Z","Country","Australia","Web","complete",,,,,,,,,,,
"790","goToUrl","2019-03-08T06:45:16.107Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"790","clickButton","2019-03-08T06:45:18.350Z","Button9",,"Web","complete",,,,,,,,,,,
"790","clickButton","2019-03-08T06:45:22.016Z","OK",,"Web","complete",,,,,,,,,,,
"791","insertValue","2019-03-08T06:45:32.016Z","name","name1494","Web","complete",,,,,,,,,,,
"791","insertValue","2019-03-08T06:45:32.016Z","surname","surname1494","Web","complete",,,,,,,,,,,
"791","insertValue","2019-03-08T06:45:36.603Z","age","age26","Web","complete",,,,,,,,,,,
"791","insertValue","2019-03-08T06:45:42.299Z","type","T4","Web","complete",,,,,,,,,,,
"791","clickButton","2019-03-08T06:45:48.223Z","confirm",,"Web","complete",,,,,,,,,,,
"791","clickButton","2019-03-08T06:45:52.697Z","B5",,"Web","complete",,,,,,,,,,,
"791","insertBoolValue","2019-03-08T06:45:56.438Z","Australian","false","Web","complete",,,,,,,,,,,
"791","clickButton","2019-03-08T06:45:56.438Z","Button6",,"Web","complete",,,,,,,,,,,
"791","openFile","2019-03-08T06:46:00.486Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"791","copy","2019-03-08T06:46:02.801Z",,"value792","Excel","complete",,,,,"B","70",,,,,
"791","paste","2019-03-08T06:46:07.398Z","Special code","value792","Web","complete",,,,,,,,,,,
"791","paste","2019-03-08T06:46:10.716Z","Country","Other","Web","complete",,,,,,,,,,,
"791","clickButton","2019-03-08T06:46:12.690Z","Button9",,"Web","complete",,,,,,,,,,,
"791","goToUrl","2019-03-08T06:46:16.928Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"791","clickButton","2019-03-08T06:46:21.984Z","OK",,"Web","complete",,,,,,,,,,,
"792","insertValue","2019-03-08T06:46:31.984Z","name","name3795","Web","complete",,,,,,,,,,,
"792","insertValue","2019-03-08T06:46:37.594Z","surname","surname3795","Web","complete",,,,,,,,,,,
"792","insertValue","2019-03-08T06:46:37.594Z","age","age29","Web","complete",,,,,,,,,,,
"792","insertValue","2019-03-08T06:46:55.188Z","type","T3","Web","complete",,,,,,,,,,,
"792","clickButton","2019-03-08T06:47:06.620Z","confirm",,"Web","complete",,,,,,,,,,,
"792","clickButton","2019-03-08T06:47:10.069Z","B4",,"Web","complete",,,,,,,,,,,
"792","clickButton","2019-03-08T06:47:13.482Z","Clients",,"Web","complete",,,,,,,,,,,
"792","insertValue","2019-03-08T06:47:15.692Z","clientID","ID3795","Web","complete",,,,,,,,,,,
"792","pressKey","2019-03-08T06:47:24.591Z",,,"Web","complete","enter",,,,,,,,,,
"792","clickButton","2019-03-08T06:47:27.350Z","update",,"Web","complete",,"ID3795",,,,,,,,,
"792","insertValue","2019-03-08T06:47:31.688Z","address","addA2783addB3828","Web","complete",,,,,,,,,,,
"792","insertValue","2019-03-08T06:47:46.771Z","country","Country101","Web","complete",,,,,,,,,,,
"792","clickButton","2019-03-08T06:47:51.131Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"792","clickButton","2019-03-08T06:47:56.728Z","OK",,"Web","complete",,,,,,,,,,,
"792","clickButton","2019-03-08T06:47:59.153Z","Confirm",,"Web","complete",,,,,,,,,,,
"792","clickButton","2019-03-08T06:48:00.348Z","OK",,"Web","complete",,,,,,,,,,,
"793","insertValue","2019-03-08T06:48:10.348Z","name","name3813","Web","complete",,,,,,,,,,,
"793","insertValue","2019-03-08T06:48:21.128Z","surname","surname3813","Web","complete",,,,,,,,,,,
"793","insertValue","2019-03-08T06:48:24.851Z","age","age22","Web","complete",,,,,,,,,,,
"793","insertValue","2019-03-08T06:48:34.918Z","type","T4","Web","complete",,,,,,,,,,,
"793","clickButton","2019-03-08T06:48:44.383Z","confirm",,"Web","complete",,,,,,,,,,,
"793","clickButton","2019-03-08T06:48:48.354Z","B5",,"Web","complete",,,,,,,,,,,
"793","insertBoolValue","2019-03-08T06:48:50.477Z","Australian","false","Web","complete",,,,,,,,,,,
"793","clickButton","2019-03-08T06:48:58.341Z","Button6",,"Web","complete",,,,,,,,,,,
"793","openFile","2019-03-08T06:49:01.602Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"793","copy","2019-03-08T06:49:14.331Z",,"value997","Excel","complete",,,,,"B","42",,,,,
"793","paste","2019-03-08T06:49:16.811Z","Special code","value997","Web","complete",,,,,,,,,,,
"793","paste","2019-03-08T06:49:20.654Z","Country","Other","Web","complete",,,,,,,,,,,
"793","clickButton","2019-03-08T06:49:24.220Z","Button9",,"Web","complete",,,,,,,,,,,
"793","goToUrl","2019-03-08T06:49:25.949Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"793","clickButton","2019-03-08T06:49:38.063Z","OK",,"Web","complete",,,,,,,,,,,
"794","insertValue","2019-03-08T06:49:48.063Z","name","name3398","Web","complete",,,,,,,,,,,
"794","insertValue","2019-03-08T06:49:48.063Z","surname","surname3398","Web","complete",,,,,,,,,,,
"794","insertValue","2019-03-08T06:49:54.762Z","age","age18","Web","complete",,,,,,,,,,,
"794","insertValue","2019-03-08T06:50:02.951Z","type","T3","Web","complete",,,,,,,,,,,
"794","clickButton","2019-03-08T06:50:09.649Z","confirm",,"Web","complete",,,,,,,,,,,
"794","clickButton","2019-03-08T06:50:14.428Z","B4",,"Web","complete",,,,,,,,,,,
"794","clickButton","2019-03-08T06:50:17.968Z","Clients",,"Web","complete",,,,,,,,,,,
"794","insertValue","2019-03-08T06:50:21.123Z","clientID","ID3398","Web","complete",,,,,,,,,,,
"794","pressKey","2019-03-08T06:50:21.123Z",,,"Web","complete","enter",,,,,,,,,,
"794","clickButton","2019-03-08T06:50:24.634Z","update",,"Web","complete",,"ID3398",,,,,,,,,
"794","insertValue","2019-03-08T06:50:25.993Z","address","addA312addB1363","Web","complete",,,,,,,,,,,
"794","insertValue","2019-03-08T06:50:35.335Z","country","Country38","Web","complete",,,,,,,,,,,
"794","clickButton","2019-03-08T06:50:41.077Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"794","clickButton","2019-03-08T06:50:41.597Z","OK",,"Web","complete",,,,,,,,,,,
"794","clickButton","2019-03-08T06:50:43.076Z","Confirm",,"Web","complete",,,,,,,,,,,
"794","clickButton","2019-03-08T06:50:46.421Z","OK",,"Web","complete",,,,,,,,,,,
"795","insertValue","2019-03-08T06:50:56.421Z","name","name3149","Web","complete",,,,,,,,,,,
"795","insertValue","2019-03-08T06:51:00.345Z","surname","surname3149","Web","complete",,,,,,,,,,,
"795","insertValue","2019-03-08T06:51:02.746Z","age","age44","Web","complete",,,,,,,,,,,
"795","insertValue","2019-03-08T06:51:07.609Z","type","T3","Web","complete",,,,,,,,,,,
"795","clickButton","2019-03-08T06:51:18.577Z","confirm",,"Web","complete",,,,,,,,,,,
"795","clickButton","2019-03-08T06:51:21.882Z","B4",,"Web","complete",,,,,,,,,,,
"795","clickButton","2019-03-08T06:51:24.833Z","Clients",,"Web","complete",,,,,,,,,,,
"795","insertValue","2019-03-08T06:51:27.108Z","clientID","ID3149","Web","complete",,,,,,,,,,,
"795","pressKey","2019-03-08T06:51:35.194Z",,,"Web","complete","enter",,,,,,,,,,
"795","clickButton","2019-03-08T06:51:39.446Z","update",,"Web","complete",,"ID3149",,,,,,,,,
"795","insertValue","2019-03-08T06:51:42.832Z","address","addA2276addB266","Web","complete",,,,,,,,,,,
"795","insertValue","2019-03-08T06:51:55.081Z","country","Country74","Web","complete",,,,,,,,,,,
"795","clickButton","2019-03-08T06:51:55.081Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"795","clickButton","2019-03-08T06:51:57.487Z","OK",,"Web","complete",,,,,,,,,,,
"795","clickButton","2019-03-08T06:51:59.522Z","Confirm",,"Web","complete",,,,,,,,,,,
"795","clickButton","2019-03-08T06:52:02.357Z","OK",,"Web","complete",,,,,,,,,,,
"796","insertValue","2019-03-08T06:52:12.357Z","name","name2418","Web","complete",,,,,,,,,,,
"796","insertValue","2019-03-08T06:52:16.136Z","surname","surname2418","Web","complete",,,,,,,,,,,
"796","insertValue","2019-03-08T06:52:35.676Z","age","age47","Web","complete",,,,,,,,,,,
"796","insertValue","2019-03-08T06:52:41.960Z","type","T3","Web","complete",,,,,,,,,,,
"796","clickButton","2019-03-08T06:52:50.770Z","confirm",,"Web","complete",,,,,,,,,,,
"796","clickButton","2019-03-08T06:52:53.956Z","B4",,"Web","complete",,,,,,,,,,,
"796","clickButton","2019-03-08T06:52:57.706Z","Clients",,"Web","complete",,,,,,,,,,,
"796","insertValue","2019-03-08T06:52:59.991Z","clientID","ID2418","Web","complete",,,,,,,,,,,
"796","pressKey","2019-03-08T06:53:10.873Z",,,"Web","complete","enter",,,,,,,,,,
"796","clickButton","2019-03-08T06:53:14.790Z","update",,"Web","complete",,"ID2418",,,,,,,,,
"796","insertValue","2019-03-08T06:53:17.038Z","address","addA2854addB3917","Web","complete",,,,,,,,,,,
"796","insertValue","2019-03-08T06:53:25.528Z","country","Country100","Web","complete",,,,,,,,,,,
"796","clickButton","2019-03-08T06:53:31.668Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"796","clickButton","2019-03-08T06:53:34.051Z","OK",,"Web","complete",,,,,,,,,,,
"796","clickButton","2019-03-08T06:53:38.157Z","Confirm",,"Web","complete",,,,,,,,,,,
"796","clickButton","2019-03-08T06:53:41.354Z","OK",,"Web","complete",,,,,,,,,,,
"797","insertValue","2019-03-08T06:53:51.354Z","name","name198","Web","complete",,,,,,,,,,,
"797","insertValue","2019-03-08T06:54:06.818Z","surname","surname198","Web","complete",,,,,,,,,,,
"797","insertValue","2019-03-08T06:54:06.818Z","age","age28","Web","complete",,,,,,,,,,,
"797","insertValue","2019-03-08T06:54:11.455Z","type","T1","Web","complete",,,,,,,,,,,
"797","clickButton","2019-03-08T06:54:19.537Z","confirm",,"Web","complete",,,,,,,,,,,
"797","clickButton","2019-03-08T06:54:23.732Z","B1",,"Web","complete",,,,,,,,,,,
"797","copy","2019-03-08T06:54:27.340Z","name","name198","Web","complete",,,,,,,,,,,
"797","paste","2019-03-08T06:54:30.194Z","name","name198","Excel","complete",,,,,"B","1",,,,,
"797","copy","2019-03-08T06:54:35.090Z","surname","surname198","Web","complete",,,,,,,,,,,
"797","paste","2019-03-08T06:54:38.799Z","surname","surname198","Excel","complete",,,,,"B","1",,,,,
"797","clickButton","2019-03-08T06:54:42.130Z","add",,"Web","complete",,,,,,,,,,,
"797","clickButton","2019-03-08T06:54:45.795Z","confirm",,"Web","complete",,,,,,,,,,,
"797","clickButton","2019-03-08T06:54:49.109Z","OK",,"Web","complete",,,,,,,,,,,
"798","insertValue","2019-03-08T06:54:59.109Z","name","name3014","Web","complete",,,,,,,,,,,
"798","insertValue","2019-03-08T06:55:16.210Z","surname","surname3014","Web","complete",,,,,,,,,,,
"798","insertValue","2019-03-08T06:55:22.125Z","age","age20","Web","complete",,,,,,,,,,,
"798","insertValue","2019-03-08T06:55:27.729Z","type","T3","Web","complete",,,,,,,,,,,
"798","clickButton","2019-03-08T06:55:30.956Z","confirm",,"Web","complete",,,,,,,,,,,
"798","clickButton","2019-03-08T06:55:33.457Z","B4",,"Web","complete",,,,,,,,,,,
"798","clickButton","2019-03-08T06:55:37.145Z","Clients",,"Web","complete",,,,,,,,,,,
"798","insertValue","2019-03-08T06:55:39.209Z","clientID","ID3014","Web","complete",,,,,,,,,,,
"798","pressKey","2019-03-08T06:55:39.209Z",,,"Web","complete","enter",,,,,,,,,,
"798","clickButton","2019-03-08T06:55:44.894Z","update",,"Web","complete",,"ID3014",,,,,,,,,
"798","insertValue","2019-03-08T06:55:49.855Z","address","addA2387addB3431","Web","complete",,,,,,,,,,,
"798","insertValue","2019-03-08T06:55:55.220Z","country","Country155","Web","complete",,,,,,,,,,,
"798","clickButton","2019-03-08T06:55:55.220Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"798","clickButton","2019-03-08T06:55:56.724Z","OK",,"Web","complete",,,,,,,,,,,
"798","clickButton","2019-03-08T06:55:57.985Z","Confirm",,"Web","complete",,,,,,,,,,,
"798","clickButton","2019-03-08T06:56:01.510Z","OK",,"Web","complete",,,,,,,,,,,
"799","insertValue","2019-03-08T06:56:11.510Z","name","name2519","Web","complete",,,,,,,,,,,
"799","insertValue","2019-03-08T06:56:21.080Z","surname","surname2519","Web","complete",,,,,,,,,,,
"799","insertValue","2019-03-08T06:56:23.371Z","age","age23","Web","complete",,,,,,,,,,,
"799","insertValue","2019-03-08T06:56:37.875Z","type","T4","Web","complete",,,,,,,,,,,
"799","clickButton","2019-03-08T06:56:45.150Z","confirm",,"Web","complete",,,,,,,,,,,
"799","clickButton","2019-03-08T06:56:49.263Z","B5",,"Web","complete",,,,,,,,,,,
"799","insertBoolValue","2019-03-08T06:56:51.287Z","Australian","false","Web","complete",,,,,,,,,,,
"799","clickButton","2019-03-08T06:57:00.894Z","Button6",,"Web","complete",,,,,,,,,,,
"799","openFile","2019-03-08T06:57:05.497Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"799","copy","2019-03-08T06:57:10.260Z",,"value465","Excel","complete",,,,,"B","35",,,,,
"799","paste","2019-03-08T06:57:12.773Z","Special code","value465","Web","complete",,,,,,,,,,,
"799","paste","2019-03-08T06:57:16.164Z","Country","Other","Web","complete",,,,,,,,,,,
"799","clickButton","2019-03-08T06:57:18.104Z","Button9",,"Web","complete",,,,,,,,,,,
"799","goToUrl","2019-03-08T06:57:20.789Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"799","clickButton","2019-03-08T06:57:26.194Z","OK",,"Web","complete",,,,,,,,,,,
"800","insertValue","2019-03-08T06:57:36.194Z","name","name2501","Web","complete",,,,,,,,,,,
"800","insertValue","2019-03-08T06:57:45.164Z","surname","surname2501","Web","complete",,,,,,,,,,,
"800","insertValue","2019-03-08T06:57:49.794Z","age","age34","Web","complete",,,,,,,,,,,
"800","insertValue","2019-03-08T06:58:05.739Z","type","T1","Web","complete",,,,,,,,,,,
"800","clickButton","2019-03-08T06:58:15.488Z","confirm",,"Web","complete",,,,,,,,,,,
"800","clickButton","2019-03-08T06:58:18.034Z","B1",,"Web","complete",,,,,,,,,,,
"800","copy","2019-03-08T06:58:21.650Z","name","name2501","Web","complete",,,,,,,,,,,
"800","paste","2019-03-08T06:58:25.496Z","name","name2501","Excel","complete",,,,,"B","1",,,,,
"800","copy","2019-03-08T06:58:31.105Z","surname","surname2501","Web","complete",,,,,,,,,,,
"800","paste","2019-03-08T06:58:35.365Z","surname","surname2501","Excel","complete",,,,,"B","1",,,,,
"800","clickButton","2019-03-08T06:58:36.936Z","add",,"Web","complete",,,,,,,,,,,
"800","clickButton","2019-03-08T06:58:38.930Z","confirm",,"Web","complete",,,,,,,,,,,
"800","clickButton","2019-03-08T06:58:43.943Z","OK",,"Web","complete",,,,,,,,,,,
"801","insertValue","2019-03-08T06:58:53.943Z","name","name1695","Web","complete",,,,,,,,,,,
"801","insertValue","2019-03-08T06:59:01.441Z","surname","surname1695","Web","complete",,,,,,,,,,,
"801","insertValue","2019-03-08T06:59:05.235Z","age","age36","Web","complete",,,,,,,,,,,
"801","insertValue","2019-03-08T06:59:17.595Z","type","T3","Web","complete",,,,,,,,,,,
"801","clickButton","2019-03-08T06:59:26.057Z","confirm",,"Web","complete",,,,,,,,,,,
"801","clickButton","2019-03-08T06:59:29.580Z","B4",,"Web","complete",,,,,,,,,,,
"801","clickButton","2019-03-08T06:59:32.058Z","Clients",,"Web","complete",,,,,,,,,,,
"801","insertValue","2019-03-08T06:59:34.517Z","clientID","ID1695","Web","complete",,,,,,,,,,,
"801","pressKey","2019-03-08T06:59:34.517Z",,,"Web","complete","enter",,,,,,,,,,
"801","clickButton","2019-03-08T06:59:38.275Z","update",,"Web","complete",,"ID1695",,,,,,,,,
"801","insertValue","2019-03-08T06:59:41.575Z","address","addA2781addB1858","Web","complete",,,,,,,,,,,
"801","insertValue","2019-03-08T06:59:44.288Z","country","Country182","Web","complete",,,,,,,,,,,
"801","clickButton","2019-03-08T06:59:50.942Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"801","clickButton","2019-03-08T06:59:53.208Z","OK",,"Web","complete",,,,,,,,,,,
"801","clickButton","2019-03-08T06:59:53.971Z","Confirm",,"Web","complete",,,,,,,,,,,
"801","clickButton","2019-03-08T06:59:57.205Z","OK",,"Web","complete",,,,,,,,,,,
"802","insertValue","2019-03-08T07:00:07.205Z","name","name2676","Web","complete",,,,,,,,,,,
"802","insertValue","2019-03-08T07:00:17.603Z","surname","surname2676","Web","complete",,,,,,,,,,,
"802","insertValue","2019-03-08T07:00:24.179Z","age","age21","Web","complete",,,,,,,,,,,
"802","insertValue","2019-03-08T07:00:27.148Z","type","T3","Web","complete",,,,,,,,,,,
"802","clickButton","2019-03-08T07:00:28.640Z","confirm",,"Web","complete",,,,,,,,,,,
"802","clickButton","2019-03-08T07:00:31.373Z","B4",,"Web","complete",,,,,,,,,,,
"802","clickButton","2019-03-08T07:00:34.298Z","Clients",,"Web","complete",,,,,,,,,,,
"802","insertValue","2019-03-08T07:00:37.530Z","clientID","ID2676","Web","complete",,,,,,,,,,,
"802","pressKey","2019-03-08T07:00:45.132Z",,,"Web","complete","enter",,,,,,,,,,
"802","clickButton","2019-03-08T07:00:50.401Z","update",,"Web","complete",,"ID2676",,,,,,,,,
"802","insertValue","2019-03-08T07:00:53.221Z","address","addA563addB1920","Web","complete",,,,,,,,,,,
"802","insertValue","2019-03-08T07:01:01.347Z","country","Country12","Web","complete",,,,,,,,,,,
"802","clickButton","2019-03-08T07:01:01.347Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"802","clickButton","2019-03-08T07:01:02.331Z","OK",,"Web","complete",,,,,,,,,,,
"802","clickButton","2019-03-08T07:01:06.371Z","Confirm",,"Web","complete",,,,,,,,,,,
"802","clickButton","2019-03-08T07:01:09.313Z","OK",,"Web","complete",,,,,,,,,,,
"803","insertValue","2019-03-08T07:01:19.313Z","name","name1927","Web","complete",,,,,,,,,,,
"803","insertValue","2019-03-08T07:01:30.335Z","surname","surname1927","Web","complete",,,,,,,,,,,
"803","insertValue","2019-03-08T07:01:46.991Z","age","age28","Web","complete",,,,,,,,,,,
"803","insertValue","2019-03-08T07:01:58.332Z","type","T4","Web","complete",,,,,,,,,,,
"803","clickButton","2019-03-08T07:02:06.159Z","confirm",,"Web","complete",,,,,,,,,,,
"803","clickButton","2019-03-08T07:02:09.690Z","B5",,"Web","complete",,,,,,,,,,,
"803","insertBoolValue","2019-03-08T07:02:12.497Z","Australian","true","Web","complete",,,,,,,,,,,
"803","clickButton","2019-03-08T07:02:15.187Z","Button6",,"Web","complete",,,,,,,,,,,
"803","openFile","2019-03-08T07:02:18.528Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"803","copy","2019-03-08T07:02:31.136Z",,"value726","Excel","complete",,,,,"B","61",,,,,
"803","paste","2019-03-08T07:02:31.350Z","Special code","value726","Web","complete",,,,,,,,,,,
"803","paste","2019-03-08T07:02:34.435Z","Country","Australia","Web","complete",,,,,,,,,,,
"803","goToUrl","2019-03-08T07:02:38.152Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"803","clickButton","2019-03-08T07:02:47.024Z","Button9",,"Web","complete",,,,,,,,,,,
"803","clickButton","2019-03-08T07:02:50.275Z","OK",,"Web","complete",,,,,,,,,,,
"804","insertValue","2019-03-08T07:03:00.275Z","name","name2530","Web","complete",,,,,,,,,,,
"804","insertValue","2019-03-08T07:03:14.813Z","surname","surname2530","Web","complete",,,,,,,,,,,
"804","insertValue","2019-03-08T07:03:21.027Z","age","age26","Web","complete",,,,,,,,,,,
"804","insertValue","2019-03-08T07:03:32.026Z","type","T3","Web","complete",,,,,,,,,,,
"804","clickButton","2019-03-08T07:03:42.409Z","confirm",,"Web","complete",,,,,,,,,,,
"804","clickButton","2019-03-08T07:03:44.721Z","B4",,"Web","complete",,,,,,,,,,,
"804","clickButton","2019-03-08T07:03:49.089Z","Clients",,"Web","complete",,,,,,,,,,,
"804","insertValue","2019-03-08T07:03:52.588Z","clientID","ID2530","Web","complete",,,,,,,,,,,
"804","pressKey","2019-03-08T07:03:56.492Z",,,"Web","complete","enter",,,,,,,,,,
"804","clickButton","2019-03-08T07:04:00.339Z","update",,"Web","complete",,"ID2530",,,,,,,,,
"804","insertValue","2019-03-08T07:04:02.555Z","address","addA3894addB459","Web","complete",,,,,,,,,,,
"804","insertValue","2019-03-08T07:04:10.309Z","country","Australia","Web","complete",,,,,,,,,,,
"804","openFile","2019-03-08T07:04:10.969Z",,,"Excel","complete",,,,,,,,"C:/Customers/Australia/","xls","ID2530",
"804","copy","2019-03-08T07:04:16.407Z","address","addB459","Web","complete",,,,,,,,,,,
