"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Column","Row","Url","Sheet","FileName","Found"
"816","clickButton","2019-03-07T23:09:41.902Z","B1",,"Web","complete",,,,,,
"816","insertValue","2019-03-07T23:09:44.005Z",,"4717","Excel","complete","B","8",,,,
"816","goToUrl","2019-03-07T23:09:57.720Z",,,"Web","complete",,,"www.webpage2.com",,,
"816","copy","2019-03-07T23:09:57.720Z","value2","value4717","Web","complete",,,,,,
"816","paste","2019-03-07T23:10:01.306Z",,"vaue4717","Excel","complete","C","2",,,,
"816","clickButton","2019-03-07T23:10:03.161Z","OK",,"Web","complete",,,,,,
"817","insertValue","2019-03-07T23:10:13.161Z","name","name1965","Web","complete",,,,,,
"817","insertValue","2019-03-07T23:10:16.141Z","surname","surname1965","Web","complete",,,,,,
"817","insertValue","2019-03-07T23:10:20.299Z","age","50","Web","complete",,,,,,
"817","insertValue","2019-03-07T23:10:25.931Z","type","1","Web","complete",,,,,,
"817","clickButton","2019-03-07T23:10:25.931Z","B1",,"Web","complete",,,,,,
"817","insertValue","2019-03-07T23:10:28.572Z",,"2420","Excel","complete","B","28",,,,
"817","goToUrl","2019-03-07T23:10:29.931Z",,,"Web","complete",,,"www.webpage2.com",,,
"817","copy","2019-03-07T23:10:48.586Z","value2","value2420","Web","complete",,,,,,
"817","paste","2019-03-07T23:10:52.446Z","finalCode","vaue2420","Web","complete",,,,,,
"817","clickButton","2019-03-07T23:10:55.210Z","OK",,"Web","complete",,,,,,
"818","insertValue","2019-03-07T23:11:05.210Z","name","name315","Web","complete",,,,,,
"818","insertValue","2019-03-07T23:11:19.059Z","surname","surname315","Web","complete",,,,,,
"818","insertValue","2019-03-07T23:11:35.272Z","age","23","Web","complete",,,,,,
"818","insertValue","2019-03-07T23:11:37.480Z","type","3","Web","complete",,,,,,
"818","clickButton","2019-03-07T23:11:43.830Z","B4",,"Web","complete",,,,,,
"818","goToUrl","2019-03-07T23:11:46.963Z",,,"Web","complete",,,"www.webpage.com",,,
"818","clickButton","2019-03-07T23:11:49.436Z","B5",,"Web","complete",,,,,,
"818","insertValue","2019-03-07T23:12:01.913Z","valueX","valuex315","Web","complete",,,,,,
"818","clickButton","2019-03-07T23:12:02.765Z","OK",,"Web","complete",,,,,,
"819","insertValue","2019-03-07T23:12:12.765Z","name","name895","Web","complete",,,,,,
"819","insertValue","2019-03-07T23:12:24.726Z","surname","surname895","Web","complete",,,,,,
"819","insertValue","2019-03-07T23:12:28.558Z","age","27","Web","complete",,,,,,
"819","insertValue","2019-03-07T23:12:36.422Z","type","4","Web","complete",,,,,,
"819","clickButton","2019-03-07T23:12:52.060Z","B4",,"Web","complete",,,,,,
"819","openFile","2019-03-07T23:12:53.971Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"819","findValue","2019-03-07T23:12:57.406Z",,"1702","Excel","complete",,,,,,"false"
"819","copy","2019-03-07T23:13:01.307Z",,"value895","Excel","complete","B","1",,,,
"819","paste","2019-03-07T23:13:04.973Z",,"vaue895","Excel","complete","C","2",,,,
"819","clickButton","2019-03-07T23:13:06.484Z","Cancel",,"Web","complete",,,,,,
"820","insertValue","2019-03-07T23:13:16.484Z","name","name626","Web","complete",,,,,,
"820","insertValue","2019-03-07T23:13:27.690Z","surname","surname626","Web","complete",,,,,,
"820","insertValue","2019-03-07T23:13:32.382Z","age","22","Web","complete",,,,,,
"820","insertValue","2019-03-07T23:13:45.227Z","type","2","Web","complete",,,,,,
"820","clickButton","2019-03-07T23:13:57.799Z","B1",,"Web","complete",,,,,,
"820","insertValue","2019-03-07T23:14:01.501Z",,"2754","Excel","complete","B","21",,,,
"820","goToUrl","2019-03-07T23:14:12.207Z",,,"Web","complete",,,"www.webpage2.com",,,
"820","copy","2019-03-07T23:14:22.510Z","value2","value2754","Web","complete",,,,,,
"820","paste","2019-03-07T23:14:24.297Z","finalCode","vaue2754","Web","complete",,,,,,
"820","clickButton","2019-03-07T23:14:25.323Z","Cancel",,"Web","complete",,,,,,
"821","insertValue","2019-03-07T23:14:35.323Z","name","name1546","Web","complete",,,,,,
"821","insertValue","2019-03-07T23:14:41.984Z","surname","surname1546","Web","complete",,,,,,
"821","insertValue","2019-03-07T23:14:49.738Z","age","27","Web","complete",,,,,,
"821","insertValue","2019-03-07T23:14:54.759Z","type","4","Web","complete",,,,,,
"821","clickButton","2019-03-07T23:15:00.742Z","B4",,"Web","complete",,,,,,
"821","openFile","2019-03-07T23:15:03.288Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"821","findValue","2019-03-07T23:15:05.091Z",,"2012","Excel","complete",,,,,,"true"
"821","copy","2019-03-07T23:15:09.116Z",,"value1546","Excel","complete","B","1",,,,
"821","paste","2019-03-07T23:15:12.890Z","finalCode","vaue1546","Web","complete",,,,,,
"821","clickButton","2019-03-07T23:15:15.228Z","OK",,"Web","complete",,,,,,
"822","insertValue","2019-03-07T23:15:25.228Z","name","name916","Web","complete",,,,,,
"822","insertValue","2019-03-07T23:15:25.761Z","surname","surname916","Web","complete",,,,,,
"822","insertValue","2019-03-07T23:15:43.926Z","age","24","Web","complete",,,,,,
"822","insertValue","2019-03-07T23:15:48.075Z","type","4","Web","complete",,,,,,
"822","clickButton","2019-03-07T23:15:53.079Z","B4",,"Web","complete",,,,,,
"822","goToUrl","2019-03-07T23:15:56.181Z",,,"Web","complete",,,"www.webpage.com",,,
"822","clickButton","2019-03-07T23:15:58.583Z","B5",,"Web","complete",,,,,,
"822","insertValue","2019-03-07T23:15:58.583Z","valueX","valuex916","Web","complete",,,,,,
"822","clickButton","2019-03-07T23:16:00.396Z","OK",,"Web","complete",,,,,,
"823","insertValue","2019-03-07T23:16:10.396Z","name","name2959","Web","complete",,,,,,
"823","insertValue","2019-03-07T23:16:12.647Z","surname","surname2959","Web","complete",,,,,,
"823","insertValue","2019-03-07T23:16:23.714Z","age","25","Web","complete",,,,,,
"823","insertValue","2019-03-07T23:16:31.068Z","type","3","Web","complete",,,,,,
"823","clickButton","2019-03-07T23:16:35.090Z","B4",,"Web","complete",,,,,,
"823","goToUrl","2019-03-07T23:16:38.567Z",,,"Web","complete",,,"www.webpage.com",,,
"823","clickButton","2019-03-07T23:16:42.783Z","B5",,"Web","complete",,,,,,
"823","insertValue","2019-03-07T23:16:46.609Z","valueX","valuex2959","Web","complete",,,,,,
"823","clickButton","2019-03-07T23:16:51.191Z","OK",,"Web","complete",,,,,,
"824","insertValue","2019-03-07T23:17:01.191Z","name","name925","Web","complete",,,,,,
"824","insertValue","2019-03-07T23:17:11.690Z","surname","surname925","Web","complete",,,,,,
"824","insertValue","2019-03-07T23:17:21.336Z","age","23","Web","complete",,,,,,
"824","insertValue","2019-03-07T23:17:25.814Z","type","2","Web","complete",,,,,,
"824","clickButton","2019-03-07T23:17:43.773Z","B1",,"Web","complete",,,,,,
"824","insertValue","2019-03-07T23:17:47.663Z",,"4363","Excel","complete","B","5",,,,
"824","goToUrl","2019-03-07T23:17:48.601Z",,,"Web","complete",,,"www.webpage2.com",,,
"824","copy","2019-03-07T23:17:56.763Z","value2","value4363","Web","complete",,,,,,
"824","paste","2019-03-07T23:17:58.475Z","finalCode","vaue4363","Web","complete",,,,,,
"824","clickButton","2019-03-07T23:18:00.791Z","OK",,"Web","complete",,,,,,
"825","insertValue","2019-03-07T23:18:10.791Z","name","name1304","Web","complete",,,,,,
"825","insertValue","2019-03-07T23:18:15.557Z","surname","surname1304","Web","complete",,,,,,
"825","insertValue","2019-03-07T23:18:22.164Z","age","23","Web","complete",,,,,,
"825","insertValue","2019-03-07T23:18:24.826Z","type","1","Web","complete",,,,,,
"825","clickButton","2019-03-07T23:18:30.374Z","B1",,"Web","complete",,,,,,
"825","insertValue","2019-03-07T23:18:33.019Z",,"1740","Excel","complete","B","27",,,,
"825","goToUrl","2019-03-07T23:18:34.617Z",,,"Web","complete",,,"www.webpage2.com",,,
"825","copy","2019-03-07T23:18:34.617Z","value2","value1740","Web","complete",,,,,,
"825","paste","2019-03-07T23:18:36.913Z",,"vaue1740","Excel","complete","C","2",,,,
"825","paste","2019-03-07T23:18:41.649Z","finalCode","vaue1740","Web","complete",,,,,,
"825","clickButton","2019-03-07T23:18:44.376Z","Cancel",,"Web","complete",,,,,,
"826","insertValue","2019-03-07T23:18:54.376Z","name","name973","Web","complete",,,,,,
"826","insertValue","2019-03-07T23:18:58.352Z","surname","surname973","Web","complete",,,,,,
"826","insertValue","2019-03-07T23:19:01.024Z","age","19","Web","complete",,,,,,
"826","insertValue","2019-03-07T23:19:15.803Z","type","1","Web","complete",,,,,,
"826","clickButton","2019-03-07T23:19:26.954Z","B1",,"Web","complete",,,,,,
"826","insertValue","2019-03-07T23:19:29.469Z",,"2954","Excel","complete","B","16",,,,
"826","goToUrl","2019-03-07T23:19:38.085Z",,,"Web","complete",,,"www.webpage2.com",,,
"826","copy","2019-03-07T23:19:49.841Z","value2","value2954","Web","complete",,,,,,
"826","paste","2019-03-07T23:19:53.026Z","finalCode","vaue2954","Web","complete",,,,,,
"826","clickButton","2019-03-07T23:19:53.497Z","Cancel",,"Web","complete",,,,,,
"827","insertValue","2019-03-07T23:20:03.497Z","name","name665","Web","complete",,,,,,
"827","insertValue","2019-03-07T23:20:15.058Z","surname","surname665","Web","complete",,,,,,
"827","insertValue","2019-03-07T23:20:17.242Z","age","25","Web","complete",,,,,,
"827","insertValue","2019-03-07T23:20:26.404Z","type","3","Web","complete",,,,,,
"827","clickButton","2019-03-07T23:20:32.900Z","B4",,"Web","complete",,,,,,
"827","openFile","2019-03-07T23:20:35.565Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"827","findValue","2019-03-07T23:20:38.476Z",,"2455","Excel","complete",,,,,,"true"
"827","copy","2019-03-07T23:20:39.204Z",,"value665","Excel","complete","B","1",,,,
"827","paste","2019-03-07T23:20:42.512Z",,"vaue665","Excel","complete","C","2",,,,
"827","paste","2019-03-07T23:20:45.513Z","finalCode","vaue665","Web","complete",,,,,,
"827","clickButton","2019-03-07T23:20:52.145Z","Cancel",,"Web","complete",,,,,,
"828","insertValue","2019-03-07T23:21:02.145Z","name","name2687","Web","complete",,,,,,
"828","insertValue","2019-03-07T23:21:02.145Z","surname","surname2687","Web","complete",,,,,,
"828","insertValue","2019-03-07T23:21:13.290Z","age","22","Web","complete",,,,,,
"828","insertValue","2019-03-07T23:21:17.623Z","type","2","Web","complete",,,,,,
"828","clickButton","2019-03-07T23:21:21.205Z","B1",,"Web","complete",,,,,,
"828","insertValue","2019-03-07T23:21:24.536Z",,"4932","Excel","complete","B","18",,,,
"828","goToUrl","2019-03-07T23:21:33.745Z",,,"Web","complete",,,"www.webpage2.com",,,
"828","copy","2019-03-07T23:21:42.860Z","value2","value4932","Web","complete",,,,,,
"828","paste","2019-03-07T23:21:45.631Z","finalCode","vaue4932","Web","complete",,,,,,
"828","clickButton","2019-03-07T23:21:47.573Z","Cancel",,"Web","complete",,,,,,
"829","insertValue","2019-03-07T23:21:57.573Z","name","name2997","Web","complete",,,,,,
"829","insertValue","2019-03-07T23:22:06.376Z","surname","surname2997","Web","complete",,,,,,
"829","insertValue","2019-03-07T23:22:13.456Z","age","25","Web","complete",,,,,,
"829","insertValue","2019-03-07T23:22:20.651Z","type","3","Web","complete",,,,,,
"829","clickButton","2019-03-07T23:22:33.997Z","B4",,"Web","complete",,,,,,
"829","openFile","2019-03-07T23:22:37.263Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"829","findValue","2019-03-07T23:22:39.904Z",,"3439","Excel","complete",,,,,,"false"
"829","copy","2019-03-07T23:22:42.328Z",,"value2997","Excel","complete","B","1",,,,
"829","paste","2019-03-07T23:22:44.645Z","finalCode","vaue2997","Web","complete",,,,,,
"829","clickButton","2019-03-07T23:22:47.429Z","OK",,"Web","complete",,,,,,
"830","insertValue","2019-03-07T23:22:57.429Z","name","name2995","Web","complete",,,,,,
"830","insertValue","2019-03-07T23:23:04.498Z","surname","surname2995","Web","complete",,,,,,
"830","insertValue","2019-03-07T23:23:11.648Z","age","24","Web","complete",,,,,,
"830","insertValue","2019-03-07T23:23:19.213Z","type","3","Web","complete",,,,,,
"830","clickButton","2019-03-07T23:23:19.213Z","B4",,"Web","complete",,,,,,
"830","goToUrl","2019-03-07T23:23:23.663Z",,,"Web","complete",,,"www.webpage.com",,,
"830","clickButton","2019-03-07T23:23:27.307Z","B5",,"Web","complete",,,,,,
"830","insertValue","2019-03-07T23:23:34.606Z","valueX","valuex2995","Web","complete",,,,,,
"830","clickButton","2019-03-07T23:23:37.433Z","OK",,"Web","complete",,,,,,
"831","insertValue","2019-03-07T23:23:47.433Z","name","name1018","Web","complete",,,,,,
"831","insertValue","2019-03-07T23:23:47.433Z","surname","surname1018","Web","complete",,,,,,
"831","insertValue","2019-03-07T23:23:53.745Z","age","24","Web","complete",,,,,,
"831","insertValue","2019-03-07T23:24:10.612Z","type","4","Web","complete",,,,,,
"831","clickButton","2019-03-07T23:24:16.050Z","B4",,"Web","complete",,,,,,
"831","openFile","2019-03-07T23:24:20.161Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"831","findValue","2019-03-07T23:24:21.083Z",,"1074","Excel","complete",,,,,,"false"
"831","copy","2019-03-07T23:24:23.696Z",,"value1018","Excel","complete","B","1",,,,
"831","paste","2019-03-07T23:24:25.909Z","finalCode","vaue1018","Web","complete",,,,,,
"831","clickButton","2019-03-07T23:24:29.666Z","Cancel",,"Web","complete",,,,,,
"832","insertValue","2019-03-07T23:24:39.666Z","name","name1213","Web","complete",,,,,,
"832","insertValue","2019-03-07T23:24:53.046Z","surname","surname1213","Web","complete",,,,,,
"832","insertValue","2019-03-07T23:24:55.615Z","age","29","Web","complete",,,,,,
"832","insertValue","2019-03-07T23:25:13.449Z","type","2","Web","complete",,,,,,
"832","clickButton","2019-03-07T23:25:23.224Z","B1",,"Web","complete",,,,,,
"832","insertValue","2019-03-07T23:25:26.688Z",,"2429","Excel","complete","B","1",,,,
"832","goToUrl","2019-03-07T23:25:29.034Z",,,"Web","complete",,,"www.webpage2.com",,,
"832","copy","2019-03-07T23:25:42.027Z","value2","value2429","Web","complete",,,,,,
"832","paste","2019-03-07T23:25:46.436Z",,"vaue2429","Excel","complete","C","2",,,,
"832","clickButton","2019-03-07T23:25:49.009Z","Cancel",,"Web","complete",,,,,,
"833","insertValue","2019-03-07T23:25:59.009Z","name","name2851","Web","complete",,,,,,
"833","insertValue","2019-03-07T23:26:10.779Z","surname","surname2851","Web","complete",,,,,,
"833","insertValue","2019-03-07T23:26:17.560Z","age","47","Web","complete",,,,,,
"833","insertValue","2019-03-07T23:26:30.867Z","type","4","Web","complete",,,,,,
"833","clickButton","2019-03-07T23:26:46.078Z","B4",,"Web","complete",,,,,,
"833","openFile","2019-03-07T23:26:50.428Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"833","findValue","2019-03-07T23:26:54.125Z",,"4824","Excel","complete",,,,,,"false"
"833","copy","2019-03-07T23:26:58.327Z",,"value2851","Excel","complete","B","1",,,,
"833","paste","2019-03-07T23:27:00.957Z",,"vaue2851","Excel","complete","C","2",,,,
"833","paste","2019-03-07T23:27:05.034Z","finalCode","vaue2851","Web","complete",,,,,,
"833","clickButton","2019-03-07T23:27:06.685Z","Cancel",,"Web","complete",,,,,,
"834","insertValue","2019-03-07T23:27:16.685Z","name","name2787","Web","complete",,,,,,
"834","insertValue","2019-03-07T23:27:22.974Z","surname","surname2787","Web","complete",,,,,,
"834","insertValue","2019-03-07T23:27:27.928Z","age","31","Web","complete",,,,,,
"834","insertValue","2019-03-07T23:27:39.299Z","type","1","Web","complete",,,,,,
"834","clickButton","2019-03-07T23:27:51.142Z","B1",,"Web","complete",,,,,,
"834","insertValue","2019-03-07T23:27:54.483Z",,"4230","Excel","complete","B","35",,,,
"834","goToUrl","2019-03-07T23:28:03.850Z",,,"Web","complete",,,"www.webpage2.com",,,
"834","copy","2019-03-07T23:28:13.047Z","value2","value4230","Web","complete",,,,,,
"834","paste","2019-03-07T23:28:17.028Z",,"vaue4230","Excel","complete","C","2",,,,
"834","clickButton","2019-03-07T23:28:18.969Z","Cancel",,"Web","complete",,,,,,
"835","insertValue","2019-03-07T23:28:28.969Z","name","name700","Web","complete",,,,,,
"835","insertValue","2019-03-07T23:28:41.273Z","surname","surname700","Web","complete",,,,,,
"835","insertValue","2019-03-07T23:28:45.495Z","age","29","Web","complete",,,,,,
"835","insertValue","2019-03-07T23:28:46.530Z","type","3","Web","complete",,,,,,
"835","clickButton","2019-03-07T23:28:51.265Z","B4",,"Web","complete",,,,,,
"835","openFile","2019-03-07T23:28:56.023Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"835","findValue","2019-03-07T23:28:57.442Z",,"1419","Excel","complete",,,,,,"false"
"835","copy","2019-03-07T23:28:59.818Z",,"value700","Excel","complete","B","1",,,,
"835","paste","2019-03-07T23:29:03.014Z","finalCode","vaue700","Web","complete",,,,,,
"835","clickButton","2019-03-07T23:29:07.024Z","Cancel",,"Web","complete",,,,,,
"836","insertValue","2019-03-07T23:29:17.024Z","name","name1818","Web","complete",,,,,,
"836","insertValue","2019-03-07T23:29:27.443Z","surname","surname1818","Web","complete",,,,,,
"836","insertValue","2019-03-07T23:29:34.434Z","age","25","Web","complete",,,,,,
"836","insertValue","2019-03-07T23:29:40.991Z","type","3","Web","complete",,,,,,
"836","clickButton","2019-03-07T23:29:47.323Z","B4",,"Web","complete",,,,,,
"836","openFile","2019-03-07T23:29:49.260Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"836","findValue","2019-03-07T23:29:52.128Z",,"3925","Excel","complete",,,,,,"true"
"836","copy","2019-03-07T23:29:54.532Z",,"value1818","Excel","complete","B","1",,,,
"836","paste","2019-03-07T23:29:59.341Z",,"vaue1818","Excel","complete","C","2",,,,
"836","paste","2019-03-07T23:30:02.399Z","finalCode","vaue1818","Web","complete",,,,,,
"836","clickButton","2019-03-07T23:30:05.582Z","OK",,"Web","complete",,,,,,
"837","insertValue","2019-03-07T23:30:15.582Z","name","name2884","Web","complete",,,,,,
"837","insertValue","2019-03-07T23:30:20.871Z","surname","surname2884","Web","complete",,,,,,
"837","insertValue","2019-03-07T23:30:30.613Z","age","30","Web","complete",,,,,,
"837","insertValue","2019-03-07T23:30:39.706Z","type","1","Web","complete",,,,,,
"837","clickButton","2019-03-07T23:30:39.706Z","B1",,"Web","complete",,,,,,
"837","insertValue","2019-03-07T23:30:41.738Z",,"4644","Excel","complete","B","30",,,,
"837","goToUrl","2019-03-07T23:30:47.370Z",,,"Web","complete",,,"www.webpage2.com",,,
"837","copy","2019-03-07T23:30:50.492Z","value2","value4644","Web","complete",,,,,,
"837","paste","2019-03-07T23:30:53.590Z","finalCode","vaue4644","Web","complete",,,,,,
"837","clickButton","2019-03-07T23:30:58.961Z","Cancel",,"Web","complete",,,,,,
"838","insertValue","2019-03-07T23:31:08.961Z","name","name1850","Web","complete",,,,,,
"838","insertValue","2019-03-07T23:31:18.976Z","surname","surname1850","Web","complete",,,,,,
