"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Url","Column","Row"
"534","insertValue","2019-02-21T19:06:57.125Z","Constant","182381","Web","complete",,,,,
"534","copy","2019-02-21T19:07:00.022Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"534","paste","2019-02-21T19:07:03.389Z","Special code","Au 58124829 XT","Web","complete",,,,,
"534","copy","2019-02-21T19:07:05.831Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"534","paste","2019-02-21T19:07:08.844Z","Area","Melbourne 123","Web","complete",,,,,
"534","clickButton","2019-02-21T19:07:11.676Z","OK",,"Web","complete",,,,,
"535","insertValue","2019-02-21T19:07:21.676Z","userID","ID176","Web","complete",,,,,
"535","openFile","2019-02-21T19:07:30.761Z",,,"Excel","complete","Sheet1","data.xls",,,
"535","goToUrl","2019-02-21T19:07:36.169Z",,,"Web","complete",,,"www.webpage.com",,
"535","insertValue","2019-02-21T19:07:41.578Z","username","Frank01","Web","complete",,,,,
"535","insertValue","2019-02-21T19:07:46.803Z","password","LittleFrank123","Web","complete",,,,,
"535","clickButton","2019-02-21T19:07:51.503Z","confirm",,"Web","complete",,,,,
"535","waitResponse","2019-02-21T19:07:55.015Z",,,"Web","complete",,,"www.webpage.com/ok",,
"535","clickButton","2019-02-21T19:07:58.920Z","Button1",,"Web","complete",,,,,
"535","clickButton","2019-02-21T19:08:02.107Z","B2",,"Web","complete",,,,,
"535","insertValue","2019-02-21T19:08:04.341Z","Constant","182381","Web","complete",,,,,
"535","copy","2019-02-21T19:08:08.353Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"535","paste","2019-02-21T19:08:10.533Z","Special code","Au 58124829 XT","Web","complete",,,,,
"535","copy","2019-02-21T19:08:13.919Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"535","paste","2019-02-21T19:08:18.319Z","Area","Melbourne 123","Web","complete",,,,,
"535","clickButton","2019-02-21T19:08:20.529Z","OK",,"Web","complete",,,,,
"536","insertValue","2019-02-21T19:08:30.529Z","userID","ID771","Web","complete",,,,,
"536","openFile","2019-02-21T19:08:36.795Z",,,"Excel","complete","Sheet1","data.xls",,,
"536","goToUrl","2019-02-21T19:08:44.442Z",,,"Web","complete",,,"www.webpage.com",,
"536","insertValue","2019-02-21T19:08:48.415Z","username","Frank01","Web","complete",,,,,
"536","insertValue","2019-02-21T19:09:02.820Z","password","LittleFrank123","Web","complete",,,,,
"536","clickButton","2019-02-21T19:09:06.437Z","confirm",,"Web","complete",,,,,
"536","waitResponse","2019-02-21T19:09:10.519Z",,,"Web","complete",,,"www.webpage.com/ok",,
"536","clickButton","2019-02-21T19:09:13.094Z","Button1",,"Web","complete",,,,,
"536","clickButton","2019-02-21T19:09:17.049Z","B2",,"Web","complete",,,,,
"536","insertValue","2019-02-21T19:09:20.251Z","Constant","182381","Web","complete",,,,,
"536","copy","2019-02-21T19:09:21.273Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"536","paste","2019-02-21T19:09:24.051Z","Special code","Au 58124829 XT","Web","complete",,,,,
"536","copy","2019-02-21T19:09:25.311Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"536","paste","2019-02-21T19:09:28.766Z","Area","Melbourne 123","Web","complete",,,,,
"536","clickButton","2019-02-21T19:09:29.821Z","OK",,"Web","complete",,,,,
"537","insertValue","2019-02-21T19:09:39.821Z","userID","ID256","Web","complete",,,,,
"537","openFile","2019-02-21T19:09:41.390Z",,,"Excel","complete","Sheet1","data.xls",,,
"537","goToUrl","2019-02-21T19:09:52.909Z",,,"Web","complete",,,"www.webpage.com",,
"537","insertValue","2019-02-21T19:09:55.969Z","username","Frank01","Web","complete",,,,,
"537","insertValue","2019-02-21T19:10:01.002Z","password","LittleFrank123","Web","complete",,,,,
"537","clickButton","2019-02-21T19:10:02.143Z","confirm",,"Web","complete",,,,,
"537","waitResponse","2019-02-21T19:10:04.245Z",,,"Web","complete",,,"www.webpage.com/ok",,
"537","clickButton","2019-02-21T19:10:13.200Z","Button1",,"Web","complete",,,,,
"537","clickButton","2019-02-21T19:10:17.811Z","B2",,"Web","complete",,,,,
"537","insertValue","2019-02-21T19:10:19.640Z","Constant","182381","Web","complete",,,,,
"537","copy","2019-02-21T19:10:21.415Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"537","paste","2019-02-21T19:10:24.370Z","Special code","Au 58124829 XT","Web","complete",,,,,
"537","copy","2019-02-21T19:10:27.618Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"537","paste","2019-02-21T19:10:32.521Z","Area","Melbourne 123","Web","complete",,,,,
"537","clickButton","2019-02-21T19:10:35.271Z","OK",,"Web","complete",,,,,
"538","insertValue","2019-02-21T19:10:45.271Z","userID","ID644","Web","complete",,,,,
"538","openFile","2019-02-21T19:10:59.391Z",,,"Excel","complete","Sheet1","data.xls",,,
"538","goToUrl","2019-02-21T19:11:12.867Z",,,"Web","complete",,,"www.webpage.com",,
"538","insertValue","2019-02-21T19:11:23.053Z","username","Frank01","Web","complete",,,,,
"538","insertValue","2019-02-21T19:11:39.009Z","password","LittleFrank123","Web","complete",,,,,
"538","clickButton","2019-02-21T19:11:45.945Z","confirm",,"Web","complete",,,,,
"538","waitResponse","2019-02-21T19:11:47.919Z",,,"Web","complete",,,"www.webpage.com/ok",,
"538","clickButton","2019-02-21T19:11:53.705Z","Button1",,"Web","complete",,,,,
"538","clickButton","2019-02-21T19:11:58.033Z","B2",,"Web","complete",,,,,
"538","insertValue","2019-02-21T19:12:00.444Z","Constant","182381","Web","complete",,,,,
"538","copy","2019-02-21T19:12:05.057Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"538","paste","2019-02-21T19:12:08.290Z","Special code","Au 58124829 XT","Web","complete",,,,,
"538","copy","2019-02-21T19:12:10.235Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"538","paste","2019-02-21T19:12:12.850Z","Area","Melbourne 123","Web","complete",,,,,
"538","clickButton","2019-02-21T19:12:15.989Z","OK",,"Web","complete",,,,,
"539","insertValue","2019-02-21T19:12:25.989Z","userID","ID482","Web","complete",,,,,
"539","openFile","2019-02-21T19:12:35.060Z",,,"Excel","complete","Sheet1","data.xls",,,
"539","goToUrl","2019-02-21T19:12:41.354Z",,,"Web","complete",,,"www.webpage.com",,
"539","insertValue","2019-02-21T19:12:45.771Z","username","Frank01","Web","complete",,,,,
"539","insertValue","2019-02-21T19:12:53.879Z","password","LittleFrank123","Web","complete",,,,,
"539","clickButton","2019-02-21T19:13:07.001Z","confirm",,"Web","complete",,,,,
"539","waitResponse","2019-02-21T19:13:09.892Z",,,"Web","complete",,,"www.webpage.com/ok",,
"539","clickButton","2019-02-21T19:13:25.100Z","Button1",,"Web","complete",,,,,
"539","clickButton","2019-02-21T19:13:27.032Z","B2",,"Web","complete",,,,,
"539","insertValue","2019-02-21T19:13:29.363Z","Constant","182381","Web","complete",,,,,
"539","copy","2019-02-21T19:13:32.888Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"539","paste","2019-02-21T19:13:35.811Z","Special code","Au 58124829 XT","Web","complete",,,,,
"539","copy","2019-02-21T19:13:39.895Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"539","paste","2019-02-21T19:13:44.690Z","Area","Melbourne 123","Web","complete",,,,,
"539","clickButton","2019-02-21T19:13:48.727Z","OK",,"Web","complete",,,,,
"540","insertValue","2019-02-21T19:13:58.727Z","userID","ID1113","Web","complete",,,,,
"540","openFile","2019-02-21T19:14:01.273Z",,,"Excel","complete","Sheet1","data.xls",,,
"540","goToUrl","2019-02-21T19:14:05.535Z",,,"Web","complete",,,"www.webpage.com",,
"540","insertValue","2019-02-21T19:14:10.942Z","username","Frank01","Web","complete",,,,,
"540","insertValue","2019-02-21T19:14:19.988Z","password","LittleFrank123","Web","complete",,,,,
"540","clickButton","2019-02-21T19:14:32.198Z","confirm",,"Web","complete",,,,,
"540","waitResponse","2019-02-21T19:14:35.427Z",,,"Web","complete",,,"www.webpage.com/ok",,
"540","clickButton","2019-02-21T19:14:42.160Z","Button1",,"Web","complete",,,,,
"540","clickButton","2019-02-21T19:14:46.224Z","B2",,"Web","complete",,,,,
"540","insertValue","2019-02-21T19:14:50.099Z","Constant","182381","Web","complete",,,,,
"540","copy","2019-02-21T19:14:52.157Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"540","paste","2019-02-21T19:14:52.690Z","Special code","Au 58124829 XT","Web","complete",,,,,
"540","copy","2019-02-21T19:14:56.994Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"540","paste","2019-02-21T19:14:57.935Z","Area","Melbourne 123","Web","complete",,,,,
"540","clickButton","2019-02-21T19:15:01.852Z","OK",,"Web","complete",,,,,
"541","insertValue","2019-02-21T19:15:11.852Z","userID","ID1873","Web","complete",,,,,
"541","openFile","2019-02-21T19:15:31.529Z",,,"Excel","complete","Sheet1","data.xls",,,
"541","goToUrl","2019-02-21T19:15:44.544Z",,,"Web","complete",,,"www.webpage.com",,
"541","insertValue","2019-02-21T19:16:02.131Z","username","Frank01","Web","complete",,,,,
"541","insertValue","2019-02-21T19:16:09.862Z","password","LittleFrank123","Web","complete",,,,,
"541","clickButton","2019-02-21T19:16:16.570Z","confirm",,"Web","complete",,,,,
"541","waitResponse","2019-02-21T19:16:19.846Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"541","copy","2019-02-21T19:16:24.587Z","userID","ID1873","Web","complete",,,,,
"541","paste","2019-02-21T19:16:28.570Z","newID","ID1873","Web","complete",,,,,
"541","clickButton","2019-02-21T19:16:30.319Z","B3",,"Web","complete",,,,,
"541","paste","2019-02-21T19:16:31.838Z",,"ID1873","Excel","complete",,,,"A","25"
"541","copy","2019-02-21T19:16:32.889Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"541","paste","2019-02-21T19:16:36.500Z","Area","Melbourne 123","Web","complete",,,,,
"541","clickButton","2019-02-21T19:16:39.037Z","OK",,"Web","complete",,,,,
"542","insertValue","2019-02-21T19:16:49.037Z","userID","ID491","Web","complete",,,,,
"542","openFile","2019-02-21T19:17:03.208Z",,,"Excel","complete","Sheet1","data.xls",,,
"542","goToUrl","2019-02-21T19:17:20.136Z",,,"Web","complete",,,"www.webpage.com",,
"542","insertValue","2019-02-21T19:17:23.009Z","username","Frank01","Web","complete",,,,,
"542","insertValue","2019-02-21T19:17:36.798Z","password","LittleFrank123","Web","complete",,,,,
"542","clickButton","2019-02-21T19:17:40.748Z","confirm",,"Web","complete",,,,,
"542","waitResponse","2019-02-21T19:17:44.402Z",,,"Web","complete",,,"www.webpage.com/ok",,
"542","clickButton","2019-02-21T19:17:52.865Z","Button1",,"Web","complete",,,,,
"542","clickButton","2019-02-21T19:17:57.092Z","B2",,"Web","complete",,,,,
"542","insertValue","2019-02-21T19:17:59.123Z","Constant","182381","Web","complete",,,,,
"542","copy","2019-02-21T19:18:02.152Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"542","paste","2019-02-21T19:18:05.996Z","Special code","Au 58124829 XT","Web","complete",,,,,
"542","copy","2019-02-21T19:18:10.727Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"542","paste","2019-02-21T19:18:13.184Z","Area","Melbourne 123","Web","complete",,,,,
"542","clickButton","2019-02-21T19:18:15.827Z","OK",,"Web","complete",,,,,
"543","insertValue","2019-02-21T19:18:25.827Z","userID","ID882","Web","complete",,,,,
"543","openFile","2019-02-21T19:18:31.054Z",,,"Excel","complete","Sheet1","data.xls",,,
"543","goToUrl","2019-02-21T19:18:37.757Z",,,"Web","complete",,,"www.webpage.com",,
"543","insertValue","2019-02-21T19:18:40.263Z","username","Frank01","Web","complete",,,,,
"543","insertValue","2019-02-21T19:18:56.651Z","password","LittleFrank123","Web","complete",,,,,
"543","clickButton","2019-02-21T19:18:56.651Z","confirm",,"Web","complete",,,,,
"543","waitResponse","2019-02-21T19:19:00.859Z",,,"Web","complete",,,"www.webpage.com/ok",,
"543","clickButton","2019-02-21T19:19:03.975Z","Button1",,"Web","complete",,,,,
"543","clickButton","2019-02-21T19:19:06.594Z","B2",,"Web","complete",,,,,
"543","insertValue","2019-02-21T19:19:07.303Z","Constant","182381","Web","complete",,,,,
"543","copy","2019-02-21T19:19:11.711Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"543","paste","2019-02-21T19:19:13.880Z","Special code","Au 58124829 XT","Web","complete",,,,,
"543","copy","2019-02-21T19:19:16.526Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"543","paste","2019-02-21T19:19:19.361Z","Area","Melbourne 123","Web","complete",,,,,
"543","clickButton","2019-02-21T19:19:22.335Z","OK",,"Web","complete",,,,,
"544","insertValue","2019-02-21T19:19:32.335Z","userID","ID1661","Web","complete",,,,,
"544","openFile","2019-02-21T19:19:40.425Z",,,"Excel","complete","Sheet1","data.xls",,,
"544","goToUrl","2019-02-21T19:19:55.262Z",,,"Web","complete",,,"www.webpage.com",,
"544","insertValue","2019-02-21T19:19:55.262Z","username","Frank01","Web","complete",,,,,
"544","insertValue","2019-02-21T19:20:02.928Z","password","LittleFrank123","Web","complete",,,,,
"544","clickButton","2019-02-21T19:20:05.182Z","confirm",,"Web","complete",,,,,
"544","waitResponse","2019-02-21T19:20:07.797Z",,,"Web","complete",,,"www.webpage.com/ok",,
"544","clickButton","2019-02-21T19:20:13.543Z","Button1",,"Web","complete",,,,,
"544","clickButton","2019-02-21T19:20:16.978Z","B2",,"Web","complete",,,,,
"544","insertValue","2019-02-21T19:20:19.124Z","Constant","182381","Web","complete",,,,,
"544","copy","2019-02-21T19:20:21.281Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"544","paste","2019-02-21T19:20:25.210Z","Special code","Au 58124829 XT","Web","complete",,,,,
"544","copy","2019-02-21T19:20:27.239Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"544","paste","2019-02-21T19:20:28.503Z","Area","Melbourne 123","Web","complete",,,,,
"544","clickButton","2019-02-21T19:20:32.314Z","OK",,"Web","complete",,,,,
"545","insertValue","2019-02-21T19:20:42.314Z","userID","ID766","Web","complete",,,,,
"545","openFile","2019-02-21T19:20:47.413Z",,,"Excel","complete","Sheet1","data.xls",,,
"545","goToUrl","2019-02-21T19:21:01.150Z",,,"Web","complete",,,"www.webpage.com",,
"545","insertValue","2019-02-21T19:21:09.921Z","username","Frank01","Web","complete",,,,,
"545","insertValue","2019-02-21T19:21:14.698Z","password","LittleFrank123","Web","complete",,,,,
"545","clickButton","2019-02-21T19:21:28.996Z","confirm",,"Web","complete",,,,,
"545","waitResponse","2019-02-21T19:21:31.104Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"545","copy","2019-02-21T19:21:49.197Z","userID","ID766","Web","complete",,,,,
"545","paste","2019-02-21T19:21:53.569Z","newID","ID766","Web","complete",,,,,
"545","clickButton","2019-02-21T19:21:58.155Z","B3",,"Web","complete",,,,,
"545","paste","2019-02-21T19:22:01.723Z",,"ID766","Excel","complete",,,,"A","96"
"545","copy","2019-02-21T19:22:05.934Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"545","paste","2019-02-21T19:22:08.367Z","Area","Melbourne 123","Web","complete",,,,,
"545","clickButton","2019-02-21T19:22:10.495Z","OK",,"Web","complete",,,,,
"546","insertValue","2019-02-21T19:22:20.495Z","userID","ID1440","Web","complete",,,,,
"546","openFile","2019-02-21T19:22:27.734Z",,,"Excel","complete","Sheet1","data.xls",,,
"546","goToUrl","2019-02-21T19:22:33.775Z",,,"Web","complete",,,"www.webpage.com",,
"546","insertValue","2019-02-21T19:22:43.775Z","username","Frank01","Web","complete",,,,,
"546","insertValue","2019-02-21T19:22:50.251Z","password","LittleFrank123","Web","complete",,,,,
"546","clickButton","2019-02-21T19:23:03.490Z","confirm",,"Web","complete",,,,,
"546","waitResponse","2019-02-21T19:23:06.969Z",,,"Web","complete",,,"www.webpage.com/ok",,
"546","clickButton","2019-02-21T19:23:09.828Z","Button1",,"Web","complete",,,,,
"546","clickButton","2019-02-21T19:23:11.497Z","B2",,"Web","complete",,,,,
"546","insertValue","2019-02-21T19:23:15.348Z","Constant","182381","Web","complete",,,,,
"546","copy","2019-02-21T19:23:19.046Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"546","paste","2019-02-21T19:23:23.203Z","Special code","Au 58124829 XT","Web","complete",,,,,
"546","copy","2019-02-21T19:23:25.268Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"546","paste","2019-02-21T19:23:28.827Z","Area","Melbourne 123","Web","complete",,,,,
"546","clickButton","2019-02-21T19:23:33.405Z","OK",,"Web","complete",,,,,
"547","insertValue","2019-02-21T19:23:43.405Z","userID","ID415","Web","complete",,,,,
"547","openFile","2019-02-21T19:23:56.042Z",,,"Excel","complete","Sheet1","data.xls",,,
"547","goToUrl","2019-02-21T19:24:02.927Z",,,"Web","complete",,,"www.webpage.com",,
"547","insertValue","2019-02-21T19:24:14.777Z","username","Frank01","Web","complete",,,,,
"547","insertValue","2019-02-21T19:24:25.392Z","password","LittleFrank123","Web","complete",,,,,
"547","clickButton","2019-02-21T19:24:31.643Z","confirm",,"Web","complete",,,,,
"547","waitResponse","2019-02-21T19:24:34.404Z",,,"Web","complete",,,"www.webpage.com/ok",,
"547","clickButton","2019-02-21T19:24:38.935Z","Button1",,"Web","complete",,,,,
"547","clickButton","2019-02-21T19:24:42.917Z","B2",,"Web","complete",,,,,
"547","insertValue","2019-02-21T19:24:47.061Z","Constant","182381","Web","complete",,,,,
"547","copy","2019-02-21T19:24:50.932Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"547","paste","2019-02-21T19:24:53.446Z","Special code","Au 58124829 XT","Web","complete",,,,,
"547","copy","2019-02-21T19:24:57.602Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"547","paste","2019-02-21T19:25:00.102Z","Area","Melbourne 123","Web","complete",,,,,
"547","clickButton","2019-02-21T19:25:02.252Z","OK",,"Web","complete",,,,,
"548","insertValue","2019-02-21T19:25:12.252Z","userID","ID1226","Web","complete",,,,,
"548","openFile","2019-02-21T19:25:23.928Z",,,"Excel","complete","Sheet1","data.xls",,,
"548","goToUrl","2019-02-21T19:25:28.316Z",,,"Web","complete",,,"www.webpage.com",,
"548","insertValue","2019-02-21T19:25:28.316Z","username","Frank01","Web","complete",,,,,
"548","insertValue","2019-02-21T19:25:34.519Z","password","LittleFrank123","Web","complete",,,,,
"548","clickButton","2019-02-21T19:25:35.878Z","confirm",,"Web","complete",,,,,
"548","waitResponse","2019-02-21T19:25:41.009Z",,,"Web","complete",,,"www.webpage.com/ok",,
"548","clickButton","2019-02-21T19:25:50.014Z","Button1",,"Web","complete",,,,,
"548","clickButton","2019-02-21T19:25:53.231Z","B2",,"Web","complete",,,,,
"548","insertValue","2019-02-21T19:25:54.750Z","Constant","182381","Web","complete",,,,,
"548","copy","2019-02-21T19:25:59.007Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"548","paste","2019-02-21T19:26:00.849Z","Special code","Au 58124829 XT","Web","complete",,,,,
"548","copy","2019-02-21T19:26:03.519Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"548","paste","2019-02-21T19:26:06.652Z","Area","Melbourne 123","Web","complete",,,,,
"548","clickButton","2019-02-21T19:26:09.125Z","OK",,"Web","complete",,,,,
"549","insertValue","2019-02-21T19:26:19.125Z","userID","ID64","Web","complete",,,,,
"549","openFile","2019-02-21T19:26:31.602Z",,,"Excel","complete","Sheet1","data.xls",,,
"549","goToUrl","2019-02-21T19:26:31.602Z",,,"Web","complete",,,"www.webpage.com",,
