"caseID","eventType","timeStamp","Label","source","lifecycle:transition","Value","Key","ref","FilePath","FileExtension","NameFile","Column","Row"
"594","clickButton","2019-03-05T21:47:12.422Z","update","Web","complete",,,"ID1953",,,,,
"594","insertValue","2019-03-05T21:47:14.089Z","address","Web","complete","addA933addB1199",,,,,,,
"594","insertValue","2019-03-05T21:47:21.058Z","country","Web","complete","Country124",,,,,,,
"594","clickButton","2019-03-05T21:47:34.348Z","UnbindFile","Web","complete",,,,,,,,
"594","clickButton","2019-03-05T21:47:36.701Z","OK","Web","complete",,,,,,,,
"594","clickButton","2019-03-05T21:47:39.305Z","Confirm","Web","complete",,,,,,,,
"595","clickButton","2019-03-05T21:47:51.696Z","Clients","Web","complete",,,,,,,,
"595","insertValue","2019-03-05T21:47:55.825Z","clientID","Web","complete","ID1063",,,,,,,
"595","pressKey","2019-03-05T21:48:05.259Z",,"Web","complete",,"enter",,,,,,
"595","clickButton","2019-03-05T21:48:08.409Z","update","Web","complete",,,"ID1063",,,,,
"595","insertValue","2019-03-05T21:48:09.202Z","address","Web","complete","addA1458addB103",,,,,,,
"595","insertValue","2019-03-05T21:48:12.420Z","country","Web","complete","Country35",,,,,,,
"595","clickButton","2019-03-05T21:48:13.216Z","UnbindFile","Web","complete",,,,,,,,
"595","clickButton","2019-03-05T21:48:15.646Z","OK","Web","complete",,,,,,,,
"595","clickButton","2019-03-05T21:48:19.712Z","Confirm","Web","complete",,,,,,,,
"596","clickButton","2019-03-05T21:48:32.400Z","Clients","Web","complete",,,,,,,,
"596","insertValue","2019-03-05T21:48:34.851Z","clientID","Web","complete","ID1385",,,,,,,
"596","pressKey","2019-03-05T21:48:40.045Z",,"Web","complete",,"enter",,,,,,
"596","clickButton","2019-03-05T21:48:43.690Z","update","Web","complete",,,"ID1385",,,,,
"596","insertValue","2019-03-05T21:48:47.130Z","address","Web","complete","addA541addB6",,,,,,,
"596","insertValue","2019-03-05T21:48:58.841Z","country","Web","complete","Australia",,,,,,,
"596","openFile","2019-03-05T21:49:07.020Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1385",,
"596","copy","2019-03-05T21:49:08.268Z","address","Web","complete","addB6",,,,,,,
"596","paste","2019-03-05T21:49:15.047Z",,"Excel","complete","addB6",,,,,,"A","5"
"596","saveFile","2019-03-05T21:49:18.916Z","save","Excel","complete",,,,,,,,
"596","clickButton","2019-03-05T21:49:23.774Z","ConfirmWithFile","Web","complete",,,,,,,,
"597","clickButton","2019-03-05T21:49:37.792Z","Clients","Web","complete",,,,,,,,
"597","insertValue","2019-03-05T21:49:41.002Z","clientID","Web","complete","ID517",,,,,,,
"597","pressKey","2019-03-05T21:49:49.106Z",,"Web","complete",,"enter",,,,,,
"597","clickButton","2019-03-05T21:49:51.806Z","update","Web","complete",,,"ID517",,,,,
"597","insertValue","2019-03-05T21:49:55.177Z","address","Web","complete","addA1032addB323",,,,,,,
"597","insertValue","2019-03-05T21:49:57.829Z","country","Web","complete","Australia",,,,,,,
"597","openFile","2019-03-05T21:49:58.004Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID517",,
"597","copy","2019-03-05T21:50:07.625Z","address","Web","complete","addB323",,,,,,,
"597","paste","2019-03-05T21:50:20.177Z",,"Excel","complete","addB323",,,,,,"A","5"
"597","saveFile","2019-03-05T21:50:24.335Z","save","Excel","complete",,,,,,,,
"597","clickButton","2019-03-05T21:50:26.848Z","ConfirmWithFile","Web","complete",,,,,,,,
"598","clickButton","2019-03-05T21:50:40.335Z","Clients","Web","complete",,,,,,,,
"598","insertValue","2019-03-05T21:50:44.418Z","clientID","Web","complete","ID22",,,,,,,
"598","pressKey","2019-03-05T21:50:57.056Z",,"Web","complete",,"enter",,,,,,
"598","clickButton","2019-03-05T21:50:59.948Z","update","Web","complete",,,"ID22",,,,,
"598","insertValue","2019-03-05T21:51:01.718Z","address","Web","complete","addA1028addB1293",,,,,,,
"598","insertValue","2019-03-05T21:51:09.725Z","country","Web","complete","Australia",,,,,,,
"598","openFile","2019-03-05T21:51:15.479Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID22",,
"598","copy","2019-03-05T21:51:22.193Z","address","Web","complete","addB1293",,,,,,,
"598","paste","2019-03-05T21:51:30.671Z",,"Excel","complete","addB1293",,,,,,"A","5"
"598","saveFile","2019-03-05T21:51:34.630Z","save","Excel","complete",,,,,,,,
"598","clickButton","2019-03-05T21:51:36.811Z","ConfirmWithFile","Web","complete",,,,,,,,
"599","clickButton","2019-03-05T21:51:50.863Z","Clients","Web","complete",,,,,,,,
"599","insertValue","2019-03-05T21:51:53.490Z","clientID","Web","complete","ID458",,,,,,,
"599","pressKey","2019-03-05T21:52:09.335Z",,"Web","complete",,"enter",,,,,,
"599","clickButton","2019-03-05T21:52:12.839Z","update","Web","complete",,,"ID458",,,,,
"599","insertValue","2019-03-05T21:52:15.786Z","address","Web","complete","addA1529addB1308",,,,,,,
"599","insertValue","2019-03-05T21:52:32.277Z","country","Web","complete","Country71",,,,,,,
"599","clickButton","2019-03-05T21:52:39.398Z","UnbindFile","Web","complete",,,,,,,,
"599","clickButton","2019-03-05T21:52:43.188Z","OK","Web","complete",,,,,,,,
"599","clickButton","2019-03-05T21:52:47.466Z","Confirm","Web","complete",,,,,,,,
"600","clickButton","2019-03-05T21:52:59.463Z","Clients","Web","complete",,,,,,,,
"600","insertValue","2019-03-05T21:53:01.927Z","clientID","Web","complete","ID1291",,,,,,,
"600","pressKey","2019-03-05T21:53:05.517Z",,"Web","complete",,"enter",,,,,,
"600","clickButton","2019-03-05T21:53:06.868Z","update","Web","complete",,,"ID1291",,,,,
"600","insertValue","2019-03-05T21:53:10.504Z","address","Web","complete","addA1879addB1037",,,,,,,
"600","insertValue","2019-03-05T21:53:21.884Z","country","Web","complete","Australia",,,,,,,
"600","openFile","2019-03-05T21:53:34.224Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1291",,
"600","copy","2019-03-05T21:53:42.546Z","address","Web","complete","addB1037",,,,,,,
"600","paste","2019-03-05T21:53:46.089Z",,"Excel","complete","addB1037",,,,,,"A","5"
"600","saveFile","2019-03-05T21:53:46.929Z","save","Excel","complete",,,,,,,,
"600","clickButton","2019-03-05T21:53:49.925Z","ConfirmWithFile","Web","complete",,,,,,,,
"601","clickButton","2019-03-05T21:54:03.635Z","Clients","Web","complete",,,,,,,,
"601","insertValue","2019-03-05T21:54:06.021Z","clientID","Web","complete","ID1532",,,,,,,
"601","pressKey","2019-03-05T21:54:06.346Z",,"Web","complete",,"enter",,,,,,
"601","clickButton","2019-03-05T21:54:08.366Z","update","Web","complete",,,"ID1532",,,,,
"601","insertValue","2019-03-05T21:54:10.688Z","address","Web","complete","addA293addB1284",,,,,,,
"601","insertValue","2019-03-05T21:54:25.268Z","country","Web","complete","Country103",,,,,,,
"601","clickButton","2019-03-05T21:54:25.268Z","UnbindFile","Web","complete",,,,,,,,
"601","clickButton","2019-03-05T21:54:29.009Z","OK","Web","complete",,,,,,,,
"601","clickButton","2019-03-05T21:54:31.731Z","Confirm","Web","complete",,,,,,,,
"602","clickButton","2019-03-05T21:54:45.294Z","Clients","Web","complete",,,,,,,,
"602","insertValue","2019-03-05T21:54:49.294Z","clientID","Web","complete","ID353",,,,,,,
"602","pressKey","2019-03-05T21:54:59.953Z",,"Web","complete",,"enter",,,,,,
"602","clickButton","2019-03-05T21:55:04.803Z","update","Web","complete",,,"ID353",,,,,
"602","insertValue","2019-03-05T21:55:07.251Z","address","Web","complete","addA278addB1513",,,,,,,
"602","insertValue","2019-03-05T21:55:21.481Z","country","Web","complete","Country113",,,,,,,
"602","clickButton","2019-03-05T21:55:36.067Z","UnbindFile","Web","complete",,,,,,,,
"602","clickButton","2019-03-05T21:55:39.231Z","OK","Web","complete",,,,,,,,
"602","clickButton","2019-03-05T21:55:40.471Z","Confirm","Web","complete",,,,,,,,
"603","clickButton","2019-03-05T21:55:53.712Z","Clients","Web","complete",,,,,,,,
"603","insertValue","2019-03-05T21:55:55.867Z","clientID","Web","complete","ID604",,,,,,,
"603","pressKey","2019-03-05T21:56:11.086Z",,"Web","complete",,"enter",,,,,,
"603","clickButton","2019-03-05T21:56:13.107Z","update","Web","complete",,,"ID604",,,,,
"603","insertValue","2019-03-05T21:56:17.065Z","address","Web","complete","addA310addB587",,,,,,,
"603","insertValue","2019-03-05T21:56:23.310Z","country","Web","complete","Australia",,,,,,,
"603","openFile","2019-03-05T21:56:27.432Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID604",,
"603","copy","2019-03-05T21:56:35.429Z","address","Web","complete","addB587",,,,,,,
"603","paste","2019-03-05T21:56:35.876Z",,"Excel","complete","addB587",,,,,,"A","5"
"603","saveFile","2019-03-05T21:56:39.884Z","save","Excel","complete",,,,,,,,
"603","clickButton","2019-03-05T21:56:42.639Z","ConfirmWithFile","Web","complete",,,,,,,,
"604","clickButton","2019-03-05T21:56:56.470Z","Clients","Web","complete",,,,,,,,
"604","insertValue","2019-03-05T21:57:00.079Z","clientID","Web","complete","ID1771",,,,,,,
"604","pressKey","2019-03-05T21:57:11.531Z",,"Web","complete",,"enter",,,,,,
"604","clickButton","2019-03-05T21:57:13.617Z","update","Web","complete",,,"ID1771",,,,,
"604","insertValue","2019-03-05T21:57:19.101Z","address","Web","complete","addA1282addB344",,,,,,,
"604","insertValue","2019-03-05T21:57:20.690Z","country","Web","complete","Country162",,,,,,,
"604","clickButton","2019-03-05T21:57:32.802Z","UnbindFile","Web","complete",,,,,,,,
"604","clickButton","2019-03-05T21:57:35.666Z","OK","Web","complete",,,,,,,,
"604","clickButton","2019-03-05T21:57:40.267Z","Confirm","Web","complete",,,,,,,,
"605","clickButton","2019-03-05T21:57:52.553Z","Clients","Web","complete",,,,,,,,
"605","insertValue","2019-03-05T21:57:57.451Z","clientID","Web","complete","ID1417",,,,,,,
"605","pressKey","2019-03-05T21:58:16.263Z",,"Web","complete",,"enter",,,,,,
"605","clickButton","2019-03-05T21:58:19.924Z","update","Web","complete",,,"ID1417",,,,,
"605","insertValue","2019-03-05T21:58:23.154Z","address","Web","complete","addA1295addB67",,,,,,,
"605","insertValue","2019-03-05T21:58:26.400Z","country","Web","complete","Country186",,,,,,,
"605","clickButton","2019-03-05T21:58:32.658Z","UnbindFile","Web","complete",,,,,,,,
"605","clickButton","2019-03-05T21:58:34.610Z","OK","Web","complete",,,,,,,,
"605","clickButton","2019-03-05T21:58:37.505Z","Confirm","Web","complete",,,,,,,,
"606","clickButton","2019-03-05T21:58:51.294Z","Clients","Web","complete",,,,,,,,
"606","insertValue","2019-03-05T21:58:56.270Z","clientID","Web","complete","ID972",,,,,,,
"606","pressKey","2019-03-05T21:59:17.091Z",,"Web","complete",,"enter",,,,,,
"606","clickButton","2019-03-05T21:59:19.531Z","update","Web","complete",,,"ID972",,,,,
"606","insertValue","2019-03-05T21:59:21.855Z","address","Web","complete","addA777addB934",,,,,,,
"606","insertValue","2019-03-05T21:59:26.898Z","country","Web","complete","Australia",,,,,,,
"606","openFile","2019-03-05T21:59:32.609Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID972",,
"606","copy","2019-03-05T21:59:40.980Z","address","Web","complete","addB934",,,,,,,
"606","paste","2019-03-05T21:59:52.198Z",,"Excel","complete","addB934",,,,,,"A","5"
"606","saveFile","2019-03-05T21:59:56.226Z","save","Excel","complete",,,,,,,,
"606","clickButton","2019-03-05T22:00:01.324Z","ConfirmWithFile","Web","complete",,,,,,,,
"607","clickButton","2019-03-05T22:00:15.270Z","Clients","Web","complete",,,,,,,,
"607","insertValue","2019-03-05T22:00:18.157Z","clientID","Web","complete","ID1419",,,,,,,
"607","pressKey","2019-03-05T22:00:27.624Z",,"Web","complete",,"enter",,,,,,
"607","clickButton","2019-03-05T22:00:30.115Z","update","Web","complete",,,"ID1419",,,,,
"607","insertValue","2019-03-05T22:00:32.450Z","address","Web","complete","addA1478addB722",,,,,,,
"607","insertValue","2019-03-05T22:00:33.910Z","country","Web","complete","Australia",,,,,,,
"607","openFile","2019-03-05T22:00:40.683Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1419",,
"607","copy","2019-03-05T22:00:52.450Z","address","Web","complete","addB722",,,,,,,
"607","paste","2019-03-05T22:00:54.461Z",,"Excel","complete","addB722",,,,,,"A","5"
"607","saveFile","2019-03-05T22:00:57.110Z","save","Excel","complete",,,,,,,,
"607","clickButton","2019-03-05T22:00:59.173Z","ConfirmWithFile","Web","complete",,,,,,,,
"608","clickButton","2019-03-05T22:01:13.856Z","Clients","Web","complete",,,,,,,,
"608","insertValue","2019-03-05T22:01:15.381Z","clientID","Web","complete","ID1547",,,,,,,
"608","pressKey","2019-03-05T22:01:23.489Z",,"Web","complete",,"enter",,,,,,
"608","clickButton","2019-03-05T22:01:25.462Z","update","Web","complete",,,"ID1547",,,,,
"608","insertValue","2019-03-05T22:01:27.894Z","address","Web","complete","addA1690addB381",,,,,,,
"608","insertValue","2019-03-05T22:01:30.406Z","country","Web","complete","Australia",,,,,,,
"608","openFile","2019-03-05T22:01:45.811Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1547",,
"608","copy","2019-03-05T22:01:55.606Z","address","Web","complete","addB381",,,,,,,
"608","paste","2019-03-05T22:02:06.221Z",,"Excel","complete","addB381",,,,,,"A","5"
"608","saveFile","2019-03-05T22:02:09.745Z","save","Excel","complete",,,,,,,,
"608","clickButton","2019-03-05T22:02:12.535Z","ConfirmWithFile","Web","complete",,,,,,,,
"609","clickButton","2019-03-05T22:02:26.641Z","Clients","Web","complete",,,,,,,,
"609","insertValue","2019-03-05T22:02:28.742Z","clientID","Web","complete","ID676",,,,,,,
"609","pressKey","2019-03-05T22:02:39.063Z",,"Web","complete",,"enter",,,,,,
"609","clickButton","2019-03-05T22:02:39.508Z","update","Web","complete",,,"ID676",,,,,
"609","insertValue","2019-03-05T22:02:41.787Z","address","Web","complete","addA749addB335",,,,,,,
"609","insertValue","2019-03-05T22:02:49.632Z","country","Web","complete","Australia",,,,,,,
"609","openFile","2019-03-05T22:02:58.898Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID676",,
"609","copy","2019-03-05T22:03:10.176Z","address","Web","complete","addB335",,,,,,,
"609","paste","2019-03-05T22:03:24.517Z",,"Excel","complete","addB335",,,,,,"A","5"
"609","saveFile","2019-03-05T22:03:27.173Z","save","Excel","complete",,,,,,,,
"609","clickButton","2019-03-05T22:03:29.637Z","ConfirmWithFile","Web","complete",,,,,,,,
"610","clickButton","2019-03-05T22:03:41.970Z","Clients","Web","complete",,,,,,,,
"610","insertValue","2019-03-05T22:03:42.872Z","clientID","Web","complete","ID843",,,,,,,
"610","pressKey","2019-03-05T22:03:55.691Z",,"Web","complete",,"enter",,,,,,
"610","clickButton","2019-03-05T22:03:58.684Z","update","Web","complete",,,"ID843",,,,,
"610","insertValue","2019-03-05T22:04:02.622Z","address","Web","complete","addA1149addB1723",,,,,,,
"610","insertValue","2019-03-05T22:04:16.391Z","country","Web","complete","Australia",,,,,,,
"610","openFile","2019-03-05T22:04:23.253Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID843",,
"610","copy","2019-03-05T22:04:35.616Z","address","Web","complete","addB1723",,,,,,,
"610","paste","2019-03-05T22:04:42.211Z",,"Excel","complete","addB1723",,,,,,"A","5"
"610","saveFile","2019-03-05T22:04:46.504Z","save","Excel","complete",,,,,,,,
"610","clickButton","2019-03-05T22:04:50.422Z","ConfirmWithFile","Web","complete",,,,,,,,
"611","clickButton","2019-03-05T22:05:02.182Z","Clients","Web","complete",,,,,,,,
"611","insertValue","2019-03-05T22:05:04.066Z","clientID","Web","complete","ID1527",,,,,,,
"611","pressKey","2019-03-05T22:05:18.273Z",,"Web","complete",,"enter",,,,,,
"611","clickButton","2019-03-05T22:05:21.527Z","update","Web","complete",,,"ID1527",,,,,
"611","insertValue","2019-03-05T22:05:23.608Z","address","Web","complete","addA1407addB1176",,,,,,,
"611","insertValue","2019-03-05T22:05:31.406Z","country","Web","complete","Country110",,,,,,,
"611","clickButton","2019-03-05T22:05:46.248Z","UnbindFile","Web","complete",,,,,,,,
"611","clickButton","2019-03-05T22:05:50.327Z","OK","Web","complete",,,,,,,,
"611","clickButton","2019-03-05T22:05:51.366Z","Confirm","Web","complete",,,,,,,,
"612","clickButton","2019-03-05T22:06:03.530Z","Clients","Web","complete",,,,,,,,
"612","insertValue","2019-03-05T22:06:06.565Z","clientID","Web","complete","ID1717",,,,,,,
"612","pressKey","2019-03-05T22:06:21.257Z",,"Web","complete",,"enter",,,,,,
"612","clickButton","2019-03-05T22:06:24.080Z","update","Web","complete",,,"ID1717",,,,,
"612","insertValue","2019-03-05T22:06:25.921Z","address","Web","complete","addA1635addB241",,,,,,,
"612","insertValue","2019-03-05T22:06:30.100Z","country","Web","complete","Country23",,,,,,,
"612","clickButton","2019-03-05T22:06:32.731Z","UnbindFile","Web","complete",,,,,,,,
"612","clickButton","2019-03-05T22:06:35.237Z","OK","Web","complete",,,,,,,,
"612","clickButton","2019-03-05T22:06:37.897Z","Confirm","Web","complete",,,,,,,,
"613","clickButton","2019-03-05T22:06:51.730Z","Clients","Web","complete",,,,,,,,
"613","insertValue","2019-03-05T22:06:54.296Z","clientID","Web","complete","ID1166",,,,,,,
"613","pressKey","2019-03-05T22:06:59.903Z",,"Web","complete",,"enter",,,,,,
"613","clickButton","2019-03-05T22:07:03.468Z","update","Web","complete",,,"ID1166",,,,,
"613","insertValue","2019-03-05T22:07:06.794Z","address","Web","complete","addA1714addB544",,,,,,,
"613","insertValue","2019-03-05T22:07:06.794Z","country","Web","complete","Country155",,,,,,,
"613","clickButton","2019-03-05T22:07:16.549Z","UnbindFile","Web","complete",,,,,,,,
"613","clickButton","2019-03-05T22:07:19.123Z","OK","Web","complete",,,,,,,,
"613","clickButton","2019-03-05T22:07:21.798Z","Confirm","Web","complete",,,,,,,,
"614","clickButton","2019-03-05T22:07:35.540Z","Clients","Web","complete",,,,,,,,
"614","insertValue","2019-03-05T22:07:37.240Z","clientID","Web","complete","ID139",,,,,,,
"614","pressKey","2019-03-05T22:07:43.399Z",,"Web","complete",,"enter",,,,,,
"614","clickButton","2019-03-05T22:07:45.577Z","update","Web","complete",,,"ID139",,,,,
"614","insertValue","2019-03-05T22:07:48.730Z","address","Web","complete","addA507addB1883",,,,,,,
"614","insertValue","2019-03-05T22:07:52.187Z","country","Web","complete","Australia",,,,,,,
"614","openFile","2019-03-05T22:08:03.999Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID139",,
"614","copy","2019-03-05T22:08:18.221Z","address","Web","complete","addB1883",,,,,,,
"614","paste","2019-03-05T22:08:27.093Z",,"Excel","complete","addB1883",,,,,,"A","5"
"614","saveFile","2019-03-05T22:08:31.162Z","save","Excel","complete",,,,,,,,
"614","clickButton","2019-03-05T22:08:35.038Z","ConfirmWithFile","Web","complete",,,,,,,,
"615","clickButton","2019-03-05T22:08:48.460Z","Clients","Web","complete",,,,,,,,
